green_space_id,green_space_name,address,bmc_department,ward_code_source,twitter_handle,website,latitude,longitude,source_file,source,coordinate_valid
2734,Pushpa Narsee Park,,,,,,19.1045084,72.8303335,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2735,Coastal Garden,,,,,,19.1040629,72.8247944,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2736,Juhu Beach View Park,,,,,,19.0994998,72.8259464,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2737,Yoga Park,,,,,,19.1068917,72.8241953,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2738,My Mom's Garden,,,,,,19.1078928,72.8239418,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2739,Kishore Kumar Park,,,,,,19.1106644,72.8335823,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2740,Kaifi Azmi Park,,,,,,19.1120977,72.83088,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2741,Lokmanya Tilak Udyan,,,,,,19.1135844,72.8334445,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2742,Children Knowledge & Forest Park,,,,,,19.1127893,72.8296017,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2743,Nakshatra Garden,,,,,,19.11849,72.8255742,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2744,Mora Garden,,,,,,19.118453,72.8239065,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2745,B.M.C. Garden,,,,,,19.1208558,72.8276951,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2746,D. N. Nagar Ground,,,,,,19.1219197,72.8308969,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2747,Prajakta Udyan,,,,,,19.1228864,72.8310235,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2748,Plot reserved for Garden (R3),,,,,,19.1226337,72.8254779,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2749,Renaissance Ground,,,,,,19.1230968,72.8223405,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2750,Seven Bungalows Garden,,,,,,19.1289871,72.8170806,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2751,Kamala Raheja Garden,,,,,,19.1273478,72.8197714,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2752,Versova welfare play ground,,,,,,19.1314202,72.8157545,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2753,Chacha Nehru Park,,,,,,19.132309,72.8227915,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2754,Sangeetkar Anil Mohile Manoranjan Park,,,,,,19.1329036,72.8239268,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2755,Dr Babasaheb Ambedkar Park,,,,,,19.1370057,72.8211625,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2756,Bhartitai Lavhekar Children’s Park,,,,,,19.1359729,72.8175614,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2757,Freedom Fighter Janardhan R. Patil Park,,,,,,19.1377746,72.8159096,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2758,B.M.C Play Ground,,,,,,19.1346202,72.8123136,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2759,Dattaram Kaskar Udayan (Coconut Gardens),,,,,,19.1376652,72.8139783,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2760,Raj Classic Park,,,,,,19.1397598,72.8132552,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2761,Bmc Garden,,,,,,19.1402626,72.8146154,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2762,Ekata Manch Pet Park,,,,,,19.1410119,72.8131782,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2763,Walking Garden,,,,,,19.1408103,72.8071976,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2764,कलाविहर मनोरंजन उद्यान,,,,,,19.1422125,72.8097434,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2765,Gulmohar Garden,,,,,,19.143041,72.8104542,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2766,Versova Mangroves,,,,,,19.1514928,72.8171533,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2767,Jogger's Park,,,,,,19.1458231,72.8214288,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2768,Pramod Mahajan Playground,,,,,,19.143261,72.8215511,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2769,Lokhandwala Garden,,,,,,19.1452075,72.8270414,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2770,Walawalkar Garden,,,,,,19.1527937,72.8290307,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2771,Pramod Navalkar Manoranjan Maydan,,,,,,19.1393288,72.8360027,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2772,Municipal Joggers Park,,,,,,19.139197,72.836723,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2773,Botanical Garden,,,,,,19.1370551,72.8407375,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2774,Kamruddin Merchant garden,,,,,,19.1379959,72.8412227,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2775,Tijoriwala Recreation Ground,,,,,,19.1360553,72.8461433,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2776,Maasaheb Meenatai Thackeray Garden,,,,,,19.1333556,72.8429991,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2777,Shiva Garden Ambivali,,,,,,19.132812,72.8421705,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2778,Gopinath Munde Udyan,,,,,,19.12843,72.838198,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2779,Joe & Helen D'mello Garden Ambivali,,,,,,19.129429,72.8422048,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2780,St. Ramdas Ground,,,,,,19.1264547,72.8438576,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2781,Ganpatrav Aambre Maharaj Udhyan- Andheri West,,,,,,19.124627,72.841335,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2782,Lallu Bhai Park,,,,,,19.1136705,72.844563,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2783,Sardar Vallabhbhai Patel Park,,,,,,19.1113697,72.8440088,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2784,Bhagatsingh Garden,,,,,,19.105493,72.8422143,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2785,Ishwarlal Park,,,,,,19.0979102,72.8407157,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2786,South West Vile Parle Residential Association Park,,,,,,19.0937903,72.8400114,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2787,Annabhau Sathe Maidan,,,,,,19.156786,72.8357726,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2788,Ambedkar Maidan,,,,,,19.15661,72.8388562,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2789,Trikoni maidan,,,,,,19.1547326,72.8387828,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2790,Prabodhan Kridabhavan Maidan,,,,,,19.1574019,72.8428932,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2791,Bharat Ratna Rajiv Gandhi Garden,,,,,,19.1621382,72.8360608,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2792,Ganesh Udhyan,,,,,,19.1642858,72.836453,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2793,Azad maidan,,,,,,19.1645384,72.8394732,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2794,Joggers Park,,,,,,19.1693953,72.8439602,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2795,Nana Nani Park,,,,,,19.1698103,72.8452019,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2796,Pandurang Wadi Garden,,,,,,19.1701671,72.8506224,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2797,Sambhaji Maidan,,,,,,19.1701339,72.8525079,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2798,Brahmachari Vishwanath Guruji Udyan,,,,,,19.1723592,72.8527153,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2799,Pu. L. Deshpande Vanodhyan,,,,,,19.1715517,72.8521937,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2800,Govind Nagar Garden,,,,,,19.1768781,72.8509257,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2801,Giri-Pushpa Park,,,,,,19.1755507,72.8534758,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2802,Mindspace Garden,,,,,,19.1794981,72.8334354,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2803,Shahid Capton Vinayak Gore Maidan,,,,,,19.1810918,72.8377687,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2804,BMC Garden,,,,,,19.1871209,72.8330324,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2805,APJ Kalam Udyaan,,,,,,19.1879098,72.8309327,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2806,Liberty Garden MCGM,,,,,,19.187976,72.8417703,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2807,BMC Play Ground,,,,,,19.188673,72.8399756,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2808,Sai Baba Park Garden,,,,,,19.1922763,72.8323705,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2809,Childrens Garden,,,,,,19.193491,72.8336669,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2810,Shardaben Patel Ground Hall,,,,,,19.1946159,72.8407203,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2811,Lal Bahadur Shastri Kridangan (Rocket Ground),,,,,,19.1936436,72.8432579,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2812,Dr. Keshav Baliram Hedgewar Park,,,,,,19.1925408,72.84343,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2813,Adarsh Joggers Park,,,,,,19.1961421,72.8436738,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2814,S V Patel Garden,,,,,,19.1975705,72.8422449,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2815,Rose garden,,,,,,19.1993316,72.8396599,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2816,MCGM Ground,,,,,,19.1998065,72.8381094,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2817,Manoranjan Park,,,,,,19.1937585,72.8508953,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2818,Dada dadi park,,,,,,19.1913068,72.8543899,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2819,Pushpa Park,,,,,,19.1917385,72.8559288,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2820,Veermata Jijabai Shahaji Bhosale Maidan,,,,,,19.1893119,72.8571721,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2821,Municipal Ground,,,,,,19.1862202,72.8557982,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2822,BMC Poddar Park,,,,,,19.1852226,72.8501484,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2823,Maheshwari Udyan,,,,,,19.1838448,72.8525577,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2824,Raheja Federation Garden,,,,,,19.1818831,72.8558189,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2825,Vasant Bmc Garden,,,,,,19.1777464,72.8631953,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2826,Sanjay Gandhi National Forest.,,,,,,19.1805615,72.8667016,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2827,Baba Shaheb Bhimrao Ambedkar Park,,,,,,19.1849962,72.8591043,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2828,Pradnya Ground,,,,,,19.1848644,72.8610873,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2829,Salvi Park (BMC ground),,,,,,19.1886234,72.8665328,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2830,Shahid Vijay Salasakar Udyan,,,,,,19.1921159,72.8594268,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2831,Savitribai Phule Udyan,,,,,,19.2143208,72.8381205,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2832,Panchasheel Joggers' Park,,,,,,19.2127343,72.8394474,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2833,Ranchhod Padhiyar Udhyan,,,,,,19.2209749,72.8310322,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2834,MHADA public park,,,,,,19.2213382,72.8325863,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2835,Mangroves Park,,,,,,19.2581717,72.8501142,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2836,GSB Garden Dahisar,,,,,,19.2612998,72.8636855,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2837,Devyani Garden,,,,,,19.2617268,72.8622943,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2838,Nana Nani Park,,,,,,19.2571288,72.8655204,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2839,Ratan Nagar Garden,,,,,,19.2395718,72.8624,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
