pseudocode,student_boys,student_girls,student_total,girls_share_pct,teachers_total,teachers_male,teachers_female,teacher_student_ratio,female_teacher_share_pct,classrooms_good,classrooms_minor_repair,classrooms_major_repair,classrooms_total_observed,classrooms_repair_pct,boys_toilets,boys_functional_toilets,girls_toilets,girls_functional_toilets,functional_toilets_total,electricity_available,library_available,playground_available,ramps_available,handrails_available,computer_ict_lab_available,ict_lab_available,internet_available,cwsn_boys_toilets,cwsn_girls_toilets,cwsn_toilets_total
6319273,9.0,9.0,18.0,50.0,10,2,8,1.8,80.0,17,0,0,17,0.0,4,4,4,4,8,1,1,2,1,1,2,2,1,2,2,4
6323083,106.0,89.0,195.0,45.64102564102564,7,0,7,27.857142857142858,100.0,5,0,0,5,0.0,3,3,3,3,6,1,1,1,1,1,2,9,1,0,0,0
6324940,21.0,14.0,35.0,40.0,3,1,2,11.666666666666666,66.66666666666666,3,0,0,3,0.0,4,4,4,4,8,1,1,1,1,2,2,2,1,3,3,6
6337114,215.0,89.0,304.0,29.276315789473685,20,12,8,15.2,40.0,17,0,0,17,0.0,4,4,2,2,6,1,1,1,1,1,1,1,1,1,1,2
6344352,195.0,174.0,369.0,47.15447154471545,13,3,10,28.384615384615383,76.92307692307693,6,0,0,6,0.0,3,3,3,3,6,1,1,2,1,1,1,9,1,0,1,1
6346018,306.0,238.0,544.0,43.75,13,2,11,41.84615384615385,84.61538461538461,12,0,0,12,0.0,4,4,4,4,8,1,1,1,1,2,1,9,1,1,1,2
6360702,114.0,153.0,267.0,57.30337078651685,12,4,8,22.25,66.66666666666666,12,0,0,12,0.0,2,2,2,2,4,1,1,1,1,2,1,9,1,1,1,2
6361446,376.0,304.0,680.0,44.70588235294118,17,5,12,40.0,70.58823529411765,12,0,0,12,0.0,4,4,2,2,6,1,1,1,1,2,1,9,1,0,0,0
6363845,287.0,205.0,492.0,41.66666666666667,19,0,19,25.894736842105264,100.0,12,0,0,12,0.0,11,11,6,6,17,1,1,1,1,1,1,9,1,1,0,1
6377378,135.0,192.0,327.0,58.71559633027523,11,8,3,29.727272727272727,27.27272727272727,8,0,0,8,0.0,2,2,7,7,9,1,1,1,1,1,1,2,1,1,0,1
6378199,416.0,172.0,588.0,29.25170068027211,25,6,19,23.52,76.0,16,0,0,16,0.0,15,15,4,4,19,1,1,1,1,1,1,9,1,2,0,2
6378359,568.0,576.0,1144.0,50.349650349650354,81,8,73,14.123456790123457,90.12345679012346,34,0,0,34,0.0,4,4,3,3,7,1,1,1,1,2,1,9,1,1,1,2
6381030,77.0,77.0,154.0,50.0,18,4,14,8.555555555555555,77.77777777777779,0,22,0,22,100.0,5,5,5,5,10,1,1,1,1,1,1,1,1,1,1,2
6382777,91.0,197.0,288.0,68.40277777777779,9,5,4,32.0,44.44444444444444,6,0,0,6,0.0,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2
6384541,73.0,75.0,148.0,50.67567567567568,7,0,7,21.142857142857142,100.0,8,0,0,8,0.0,1,1,2,2,3,1,1,2,1,2,1,1,1,1,1,2
6385248,656.0,534.0,1190.0,44.87394957983194,44,23,21,27.045454545454547,47.72727272727273,18,0,0,18,0.0,8,8,8,8,16,1,1,1,1,1,1,1,1,8,8,16
6389366,52.0,99.0,151.0,65.56291390728477,9,0,9,16.77777777777778,100.0,6,0,0,6,0.0,2,2,2,2,4,1,1,1,1,2,2,2,1,0,1,1
6399184,3.0,0.0,3.0,0.0,4,4,0,0.75,0.0,5,0,0,5,0.0,1,1,1,1,2,1,1,1,1,2,2,9,1,1,1,2
6400704,545.0,395.0,940.0,42.02127659574468,27,3,24,34.81481481481482,88.88888888888889,18,0,0,18,0.0,8,8,12,12,20,1,1,1,1,1,1,9,1,1,1,2
6402495,6.0,5.0,11.0,45.45454545454545,3,0,3,3.6666666666666665,100.0,3,0,0,3,0.0,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,2
6404036,366.0,302.0,668.0,45.209580838323355,30,2,28,22.266666666666666,93.33333333333333,22,0,0,22,0.0,7,7,6,6,13,1,1,1,1,2,1,9,1,1,1,2
6412386,9.0,11.0,20.0,55.00000000000001,2,2,0,10.0,0.0,3,2,0,5,40.0,3,3,3,3,6,1,1,1,1,1,2,2,1,3,3,6
6414386,10.0,18.0,28.0,64.28571428571429,1,1,0,28.0,0.0,3,0,0,3,0.0,2,2,2,2,4,1,1,1,1,1,1,2,1,1,1,2
6417217,79.0,56.0,135.0,41.48148148148148,10,2,8,13.5,80.0,6,0,0,6,0.0,9,9,10,10,19,1,1,1,1,1,2,9,1,1,1,2
6417929,307.0,197.0,504.0,39.08730158730159,19,1,18,26.526315789473685,94.73684210526315,12,0,0,12,0.0,10,10,10,10,20,1,1,1,1,1,1,9,1,1,1,2
6424976,594.0,468.0,1062.0,44.06779661016949,14,2,12,75.85714285714286,85.71428571428571,14,0,0,14,0.0,12,12,12,12,24,1,1,1,1,1,1,9,1,2,2,4
6431932,210.0,148.0,358.0,41.340782122905026,11,2,9,32.54545454545455,81.81818181818183,14,0,0,14,0.0,3,3,3,3,6,1,1,1,1,1,1,9,1,1,1,2
6434917,28.0,24.0,52.0,46.15384615384615,9,6,3,5.777777777777778,33.33333333333333,7,0,0,7,0.0,3,3,3,3,6,1,1,1,1,1,1,1,1,1,1,2
6439697,144.0,129.0,273.0,47.25274725274725,23,16,7,11.869565217391305,30.434782608695656,18,0,0,18,0.0,6,6,6,6,12,1,1,1,1,1,1,2,1,2,2,4
6449441,116.0,115.0,231.0,49.78354978354979,6,1,5,38.5,83.33333333333334,6,0,0,6,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,1,1,2
6450574,1907.0,1692.0,3599.0,47.01305918310642,58,4,54,62.05172413793103,93.10344827586206,51,0,0,51,0.0,26,26,13,13,39,1,1,1,1,1,1,2,1,1,1,2
6461195,1528.0,1428.0,2956.0,48.3085250338295,82,22,60,36.048780487804876,73.17073170731707,59,0,0,59,0.0,2,2,2,2,4,1,1,1,1,1,1,1,1,6,5,11
6476622,19.0,13.0,32.0,40.625,4,4,0,8.0,0.0,6,0,0,6,0.0,8,8,8,8,16,1,1,1,1,1,2,2,1,1,1,2
6481002,282.0,608.0,890.0,68.31460674157303,25,10,15,35.6,60.0,18,0,0,18,0.0,5,5,6,6,11,1,1,1,1,1,1,1,1,1,2,3
6484058,832.0,738.0,1570.0,47.00636942675159,69,9,60,22.753623188405797,86.95652173913044,48,0,0,48,0.0,17,17,12,12,29,1,1,1,1,1,1,9,1,4,3,7
6485342,94.0,94.0,188.0,50.0,14,1,13,13.428571428571429,92.85714285714286,14,0,0,14,0.0,2,2,8,8,10,1,1,2,1,1,1,9,1,1,1,2
6497975,681.0,511.0,1192.0,42.86912751677852,39,9,30,30.564102564102566,76.92307692307693,26,0,0,26,0.0,16,16,12,12,28,1,1,1,1,1,2,2,1,1,1,2
6498393,462.0,491.0,953.0,51.52151101783841,23,3,20,41.43478260869565,86.95652173913044,18,0,0,18,0.0,3,3,3,3,6,1,1,1,1,1,1,2,1,1,1,2
6499643,634.0,406.0,1040.0,39.03846153846154,28,7,21,37.142857142857146,75.0,24,0,0,24,0.0,19,19,12,2,21,1,1,1,1,2,1,9,1,3,2,5
6502984,248.0,198.0,446.0,44.39461883408072,18,4,14,24.77777777777778,77.77777777777779,12,0,0,12,0.0,2,2,6,6,8,1,1,1,1,1,1,9,1,1,2,3
6507378,13.0,18.0,31.0,58.06451612903226,1,1,0,31.0,0.0,3,0,0,3,0.0,3,3,2,2,5,1,1,1,1,2,1,2,1,1,1,2
6514387,0.0,793.0,793.0,100.0,25,2,23,31.72,92.0,18,0,0,18,0.0,0,0,21,21,21,1,1,1,1,1,1,2,1,0,2,2
6529656,823.0,511.0,1334.0,38.30584707646177,25,6,19,53.36,76.0,25,0,0,25,0.0,12,12,12,12,24,1,1,1,1,2,1,9,1,0,0,0
6534224,390.0,328.0,718.0,45.682451253481894,52,15,37,13.807692307692308,71.15384615384616,36,0,0,36,0.0,2,2,2,2,4,1,1,1,2,9,1,1,1,2,2,4
6540353,167.0,119.0,286.0,41.60839160839161,8,2,6,35.75,75.0,6,0,0,6,0.0,2,2,6,6,8,1,1,1,1,2,1,9,1,0,1,1
6562787,514.0,325.0,839.0,38.73659117997616,36,5,31,23.305555555555557,86.11111111111111,23,0,0,23,0.0,7,7,7,7,14,1,1,1,1,1,1,9,1,8,8,16
6568642,35.0,35.0,70.0,50.0,24,1,23,2.9166666666666665,95.83333333333334,30,0,0,30,0.0,10,10,27,27,37,1,1,1,1,1,1,9,1,4,4,8
6577771,141.0,145.0,286.0,50.6993006993007,24,1,23,11.916666666666666,95.83333333333334,16,0,0,16,0.0,25,25,8,8,33,1,1,1,1,1,1,9,1,1,1,2
6579936,349.0,0.0,349.0,0.0,12,12,0,29.083333333333332,0.0,11,0,0,11,0.0,8,8,0,0,8,1,1,1,1,2,2,2,1,2,0,2
6584433,250.0,325.0,575.0,56.52173913043478,23,8,15,25.0,65.21739130434783,12,0,0,12,0.0,4,4,4,4,8,1,1,1,1,1,2,2,1,1,1,2
6584881,327.0,315.0,642.0,49.06542056074766,29,6,23,22.137931034482758,79.3103448275862,17,0,0,17,0.0,4,4,12,12,16,1,1,1,2,9,2,9,1,4,4,8
6590560,459.0,372.0,831.0,44.765342960288805,24,4,20,34.625,83.33333333333334,18,0,0,18,0.0,16,16,16,16,32,1,1,1,1,1,1,9,1,0,1,1
6590874,198.0,194.0,392.0,49.48979591836735,19,15,4,20.63157894736842,21.052631578947366,12,0,0,12,0.0,4,4,4,4,8,1,1,2,1,2,1,1,1,1,1,2
6598236,229.0,254.0,483.0,52.587991718426494,37,13,24,13.054054054054054,64.86486486486487,24,0,0,24,0.0,7,7,6,6,13,1,1,1,1,1,1,2,1,1,2,3
6609383,51.0,1890.0,1941.0,97.3724884080371,55,1,54,35.29090909090909,98.18181818181819,34,0,0,34,0.0,2,2,30,30,32,1,1,1,1,1,1,1,1,1,1,2
6612978,6.0,1.0,7.0,14.285714285714285,7,3,4,1.0,57.14285714285714,6,0,0,6,0.0,2,2,5,5,7,1,1,2,1,1,2,2,1,0,0,0
6642951,699.0,594.0,1293.0,45.93967517401392,84,11,73,15.392857142857142,86.90476190476191,53,0,0,53,0.0,30,30,30,30,60,1,1,1,1,1,1,9,1,6,6,12
6645380,700.0,304.0,1004.0,30.278884462151396,68,11,57,14.764705882352942,83.82352941176471,42,0,0,42,0.0,16,16,30,30,46,1,1,1,1,1,1,9,1,1,1,2
6649567,49.0,67.0,116.0,57.758620689655174,21,8,13,5.523809523809524,61.904761904761905,9,0,0,9,0.0,12,12,12,12,24,1,1,1,1,1,1,2,1,2,4,6
6650414,50.0,72.0,122.0,59.01639344262295,10,2,8,12.2,80.0,6,0,0,6,0.0,3,3,10,10,13,1,1,1,1,1,1,9,1,1,0,1
6651655,0.0,558.0,558.0,100.0,23,0,23,24.26086956521739,100.0,16,0,0,16,0.0,0,0,8,8,8,1,1,2,1,1,1,9,1,0,3,3
6660514,0.0,837.0,837.0,100.0,23,2,21,36.391304347826086,91.30434782608695,20,0,0,20,0.0,0,0,16,16,16,1,1,1,1,1,1,2,1,0,1,1
6664354,562.0,349.0,911.0,38.30954994511526,80,11,69,11.3875,86.25,32,0,0,32,0.0,12,12,8,8,20,1,1,1,1,1,1,9,1,0,0,0
6667789,143.0,119.0,262.0,45.41984732824427,43,5,38,6.093023255813954,88.37209302325581,37,0,0,37,0.0,16,16,18,18,34,1,1,1,1,2,1,9,1,1,1,2
6677541,535.0,353.0,888.0,39.75225225225225,47,1,46,18.893617021276597,97.87234042553192,35,0,0,35,0.0,27,27,16,16,43,1,1,1,1,2,2,9,1,0,0,0
6678576,147.0,39.0,186.0,20.967741935483872,9,3,6,20.666666666666668,66.66666666666666,6,0,0,6,0.0,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2
6678724,59.0,55.0,114.0,48.24561403508772,6,3,3,19.0,50.0,5,0,0,5,0.0,2,2,2,2,4,1,1,1,1,1,2,9,1,2,2,4
6682506,135.0,111.0,246.0,45.1219512195122,26,5,21,9.461538461538462,80.76923076923077,12,0,0,12,0.0,3,3,2,2,5,1,1,2,1,2,1,1,1,0,1,1
6688398,11.0,8.0,19.0,42.10526315789473,2,2,0,9.5,0.0,3,0,0,3,0.0,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2
6691996,55.0,32.0,87.0,36.7816091954023,6,3,3,14.5,50.0,6,0,0,6,0.0,10,10,10,10,20,1,1,1,1,1,1,9,1,1,1,2
6694053,21.0,18.0,39.0,46.15384615384615,9,1,8,4.333333333333333,88.88888888888889,2,0,0,2,0.0,3,3,7,5,8,1,1,1,1,1,1,2,1,0,1,1
6694261,90.0,71.0,161.0,44.099378881987576,18,9,9,8.944444444444445,50.0,12,0,0,12,0.0,5,5,5,5,10,1,1,1,1,1,2,2,1,1,0,1
6703765,90.0,59.0,149.0,39.59731543624161,12,3,9,12.416666666666666,75.0,8,0,0,8,0.0,6,6,2,2,8,1,1,2,1,2,1,9,1,1,1,2
6709964,35.0,0.0,35.0,0.0,3,2,1,11.666666666666666,33.33333333333333,3,0,0,3,0.0,3,3,3,3,6,1,1,2,1,1,1,1,1,1,1,2
6716575,1097.0,1.0,1098.0,0.09107468123861566,55,18,37,19.963636363636365,67.27272727272727,32,0,0,32,0.0,29,29,0,0,29,1,1,1,1,1,1,9,1,1,0,1
6735048,118.0,86.0,204.0,42.15686274509804,22,14,8,9.272727272727273,36.36363636363637,16,0,0,16,0.0,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2
6738109,9.0,14.0,23.0,60.86956521739131,8,3,5,2.875,62.5,10,0,0,10,0.0,2,2,2,2,4,1,1,1,2,9,2,9,1,1,1,2
6738487,61.0,58.0,119.0,48.739495798319325,10,4,6,11.9,60.0,0,4,0,4,100.0,3,3,3,3,6,1,1,1,2,9,2,9,1,1,1,2
6752063,686.0,584.0,1270.0,45.98425196850393,78,3,75,16.28205128205128,96.15384615384616,46,0,0,46,0.0,20,20,26,26,46,1,1,1,1,1,1,9,1,2,0,2
6756183,314.0,215.0,529.0,40.64272211720227,25,3,22,21.16,88.0,18,0,0,18,0.0,5,5,5,5,10,1,1,2,1,1,1,9,1,1,1,2
6774837,27.0,29.0,56.0,51.78571428571429,8,5,3,7.0,37.5,6,0,0,6,0.0,4,4,4,4,8,1,1,1,1,2,1,2,1,1,1,2
6777886,193.0,103.0,296.0,34.7972972972973,14,5,9,21.142857142857142,64.28571428571429,12,0,0,12,0.0,4,4,4,4,8,1,1,2,1,1,1,9,1,4,4,8
6787215,0.0,593.0,593.0,100.0,15,0,15,39.53333333333333,100.0,7,4,0,11,36.36363636363637,0,0,10,10,10,1,1,2,1,1,1,1,1,0,1,1
6787505,0.0,195.0,195.0,100.0,5,0,5,39.0,100.0,6,0,0,6,0.0,0,0,4,4,4,1,1,1,1,1,1,1,1,0,1,1
6789140,142.0,180.0,322.0,55.90062111801242,24,8,16,13.416666666666666,66.66666666666666,17,0,0,17,0.0,4,4,6,6,10,1,1,1,1,1,1,1,1,1,0,1
6796967,279.0,202.0,481.0,41.995841995842,14,3,11,34.357142857142854,78.57142857142857,12,0,0,12,0.0,4,3,3,3,6,1,1,1,1,1,1,9,1,1,1,2
6799056,215.0,207.0,422.0,49.052132701421804,24,2,22,17.583333333333332,91.66666666666666,26,0,0,26,0.0,10,10,20,20,30,1,1,1,1,1,1,9,1,5,5,10
6807115,184.0,109.0,293.0,37.20136518771331,11,2,9,26.636363636363637,81.81818181818183,13,0,0,13,0.0,3,3,3,3,6,1,1,2,1,1,1,9,1,1,1,2
6809376,66.0,44.0,110.0,40.0,11,1,10,10.0,90.9090909090909,10,0,0,10,0.0,3,3,5,5,8,1,1,1,1,2,1,9,1,1,0,1
6809792,75.0,78.0,153.0,50.98039215686274,5,4,1,30.6,20.0,6,0,0,6,0.0,3,3,5,5,8,1,1,1,1,1,1,1,1,1,1,2
6821944,95.0,98.0,193.0,50.77720207253886,7,0,7,27.571428571428573,100.0,6,0,0,6,0.0,4,4,7,7,11,1,1,2,1,1,2,9,1,0,0,0
6823035,173.0,140.0,313.0,44.72843450479233,16,4,12,19.5625,75.0,7,0,0,7,0.0,3,3,3,3,6,1,1,1,1,1,2,2,1,1,1,2
6832494,972.0,619.0,1591.0,38.90634820867379,10,3,7,159.1,70.0,16,0,0,16,0.0,16,16,16,16,32,1,1,1,1,1,1,9,1,1,1,2
6837066,296.0,255.0,551.0,46.27949183303085,13,2,11,42.38461538461539,84.61538461538461,10,0,0,10,0.0,4,4,3,3,7,1,1,1,1,2,1,1,1,1,1,2
6841595,0.0,804.0,804.0,100.0,16,3,13,50.25,81.25,24,0,0,24,0.0,0,0,20,20,20,1,1,1,1,2,1,2,1,0,1,1
6843501,268.0,173.0,441.0,39.229024943310655,27,5,22,16.333333333333332,81.48148148148148,12,0,0,12,0.0,2,2,2,2,4,1,1,2,2,9,1,9,1,1,1,2
6845229,143.0,107.0,250.0,42.8,13,2,11,19.23076923076923,84.61538461538461,10,0,0,10,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,1,1,2
6847986,759.0,430.0,1189.0,36.16484440706476,23,6,17,51.69565217391305,73.91304347826086,17,0,0,17,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,1,1,2
6851636,110.0,112.0,222.0,50.45045045045045,21,8,13,10.571428571428571,61.904761904761905,15,0,0,15,0.0,5,5,5,5,10,1,1,1,1,1,1,1,1,1,1,2
6853066,120.0,110.0,230.0,47.82608695652174,11,6,5,20.90909090909091,45.45454545454545,12,0,0,12,0.0,2,2,2,2,4,1,1,2,1,2,1,1,1,1,1,2
6864193,383.0,367.0,750.0,48.93333333333334,21,3,18,35.714285714285715,85.71428571428571,18,0,0,18,0.0,17,17,17,17,34,1,1,1,1,1,1,9,1,1,1,2
6874905,492.0,361.0,853.0,42.32121922626026,32,2,30,26.65625,93.75,37,0,0,37,0.0,9,9,9,9,18,1,1,1,1,1,1,9,1,9,9,18
6880174,43.0,21.0,64.0,32.8125,5,4,1,12.8,20.0,6,0,0,6,0.0,6,6,6,6,12,1,1,2,1,1,1,1,1,1,1,2
6887269,324.0,302.0,626.0,48.242811501597444,28,2,26,22.357142857142858,92.85714285714286,23,0,0,23,0.0,19,19,25,25,44,1,1,1,1,1,1,9,1,5,5,10
6887353,639.0,579.0,1218.0,47.53694581280788,38,6,32,32.05263157894737,84.21052631578947,28,0,0,28,0.0,11,11,14,14,25,1,1,1,1,1,2,2,1,1,1,2
6887550,153.0,142.0,295.0,48.13559322033898,17,0,17,17.352941176470587,100.0,14,0,0,14,0.0,4,4,12,12,16,1,1,1,2,9,2,9,1,4,4,8
6892278,480.0,0.0,480.0,0.0,16,16,0,30.0,0.0,12,0,0,12,0.0,10,10,0,0,10,1,1,2,1,2,1,2,1,1,0,1
6903048,24.0,78.0,102.0,76.47058823529412,3,2,1,34.0,33.33333333333333,5,0,0,5,0.0,2,2,2,2,4,1,1,2,1,2,1,2,1,0,0,0
6904213,246.0,198.0,444.0,44.5945945945946,15,3,12,29.6,80.0,10,0,0,10,0.0,5,5,5,5,10,1,1,2,1,2,1,9,1,1,1,2
6908882,17.0,11.0,28.0,39.285714285714285,7,1,6,4.0,85.71428571428571,6,0,0,6,0.0,2,2,3,3,5,1,1,2,1,2,1,9,1,1,1,2
6931904,140.0,144.0,284.0,50.70422535211267,9,0,9,31.555555555555557,100.0,10,0,0,10,0.0,4,4,4,4,8,1,1,1,1,2,1,9,1,1,1,2
6934609,391.0,238.0,629.0,37.83783783783784,25,8,17,25.16,68.0,18,0,0,18,0.0,5,5,5,5,10,1,1,1,1,2,2,9,1,1,1,2
6942909,146.0,167.0,313.0,53.35463258785943,9,6,3,34.77777777777778,33.33333333333333,8,0,0,8,0.0,6,6,5,5,11,1,1,1,1,1,1,1,1,1,1,2
6945235,83.0,7.0,90.0,7.777777777777778,1,0,1,90.0,100.0,0,3,0,3,100.0,3,3,3,3,6,1,1,1,1,1,2,2,1,1,1,2
6946033,707.0,69.0,776.0,8.891752577319588,33,13,20,23.515151515151516,60.60606060606061,12,0,0,12,0.0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2
6951259,167.0,155.0,322.0,48.13664596273292,9,1,8,35.77777777777778,88.88888888888889,8,0,0,8,0.0,6,6,5,5,11,1,1,1,1,1,1,9,1,2,2,4
6951673,14.0,14.0,28.0,50.0,2,2,0,14.0,0.0,10,0,0,10,0.0,6,6,6,6,12,1,1,1,1,2,1,2,1,1,1,2
6958268,20.0,12.0,32.0,37.5,8,6,2,4.0,25.0,6,0,0,6,0.0,4,4,4,4,8,1,1,1,1,2,1,2,1,1,1,2
6964722,573.0,254.0,827.0,30.713422007255136,22,4,18,37.59090909090909,81.81818181818183,18,0,0,18,0.0,6,6,6,6,12,1,1,1,1,1,1,1,1,2,2,4
6966497,200.0,133.0,333.0,39.93993993993994,60,16,44,5.55,73.33333333333333,22,0,0,22,0.0,4,4,6,6,10,1,1,1,1,2,1,9,1,1,1,2
6968838,40.0,32.0,72.0,44.44444444444444,6,1,5,12.0,83.33333333333334,8,0,0,8,0.0,2,2,2,2,4,1,1,2,1,1,1,9,1,2,2,4
6977125,99.0,97.0,196.0,49.48979591836735,7,0,7,28.0,100.0,10,0,0,10,0.0,4,4,4,4,8,1,1,2,1,1,2,9,1,1,1,2
6989939,320.0,207.0,527.0,39.27893738140417,11,4,7,47.90909090909091,63.63636363636363,23,0,0,23,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,2,2,4
6996117,376.0,261.0,637.0,40.97331240188383,33,7,26,19.303030303030305,78.78787878787878,23,0,0,23,0.0,11,11,11,11,22,1,1,1,1,1,1,9,1,1,1,2
6999483,443.0,311.0,754.0,41.246684350132625,20,0,20,37.7,100.0,17,0,0,17,0.0,2,2,3,3,5,1,1,1,1,2,2,9,1,1,1,2
7008206,799.0,562.0,1361.0,41.29316678912564,84,11,73,16.202380952380953,86.90476190476191,43,0,0,43,0.0,52,52,31,31,83,1,1,1,1,1,1,9,1,1,1,2
7009176,108.0,134.0,242.0,55.371900826446286,8,6,2,30.25,25.0,6,0,0,6,0.0,2,2,2,2,4,1,1,1,1,1,1,2,1,2,2,4
7012340,31.0,26.0,57.0,45.614035087719294,9,6,3,6.333333333333333,33.33333333333333,6,0,0,6,0.0,2,2,2,2,4,1,1,2,1,1,1,1,1,1,0,1
7016371,352.0,216.0,568.0,38.028169014084504,24,4,20,23.666666666666668,83.33333333333334,18,0,0,18,0.0,8,8,12,12,20,1,1,1,1,1,1,9,1,0,0,0
7023883,208.0,165.0,373.0,44.23592493297587,19,2,17,19.63157894736842,89.47368421052632,15,0,0,15,0.0,7,7,14,14,21,1,1,1,1,1,1,9,1,6,7,13
7024062,212.0,196.0,408.0,48.03921568627451,14,0,14,29.142857142857142,100.0,8,0,0,8,0.0,6,6,6,6,12,1,1,1,1,1,1,9,1,1,1,2
7027847,80.0,47.0,127.0,37.00787401574803,6,0,6,21.166666666666668,100.0,10,0,0,10,0.0,4,4,3,3,7,1,1,1,1,2,1,9,1,1,1,2
7029578,16.0,13.0,29.0,44.827586206896555,2,2,0,14.5,0.0,3,0,0,3,0.0,7,7,3,3,10,1,1,1,1,1,1,1,1,1,1,2
7038866,236.0,183.0,419.0,43.67541766109785,24,0,24,17.458333333333332,100.0,16,0,0,16,0.0,2,2,4,4,6,1,1,1,1,1,1,9,1,4,4,8
7044773,0.0,157.0,157.0,100.0,5,0,5,31.4,100.0,5,0,0,5,0.0,1,1,3,3,4,1,1,1,1,1,1,1,1,0,1,1
7050368,115.0,169.0,284.0,59.50704225352113,20,5,15,14.2,75.0,16,0,0,16,0.0,3,3,3,3,6,1,1,1,1,1,1,1,1,1,1,2
7050585,106.0,121.0,227.0,53.30396475770925,36,3,33,6.305555555555555,91.66666666666666,19,0,0,19,0.0,19,19,21,21,40,1,1,1,1,1,1,9,1,2,2,4
7051913,89.0,85.0,174.0,48.85057471264368,10,4,6,17.4,60.0,6,0,0,6,0.0,2,2,2,2,4,1,1,2,1,1,1,2,1,1,1,2
7052174,10.0,7.0,17.0,41.17647058823529,4,2,2,4.25,50.0,6,0,0,6,0.0,4,4,4,4,8,1,1,1,1,1,1,1,1,1,1,2
7052951,847.0,697.0,1544.0,45.14248704663213,103,14,89,14.990291262135923,86.40776699029125,46,0,0,46,0.0,49,49,50,50,99,1,1,1,1,1,1,9,1,49,50,99
7056210,31.0,41.0,72.0,56.94444444444444,8,8,0,9.0,0.0,8,0,0,8,0.0,2,2,2,2,4,1,1,2,1,1,1,2,1,1,1,2
7068397,169.0,104.0,273.0,38.095238095238095,9,0,9,30.333333333333332,100.0,6,0,0,6,0.0,3,3,2,2,5,1,1,1,1,2,2,9,1,1,0,1
7070732,19.0,12.0,31.0,38.70967741935484,1,1,0,31.0,0.0,3,0,0,3,0.0,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2
7075609,670.0,637.0,1307.0,48.73756694720734,142,11,131,9.204225352112676,92.25352112676056,69,0,0,69,0.0,16,16,18,18,34,1,1,2,2,9,1,9,1,16,18,34
7078201,42.0,36.0,78.0,46.15384615384615,7,1,6,11.142857142857142,85.71428571428571,5,0,0,5,0.0,4,4,5,5,9,1,1,1,1,2,1,9,1,1,1,2
7079435,29.0,43.0,72.0,59.72222222222222,12,9,3,6.0,25.0,10,0,0,10,0.0,2,2,3,3,5,1,1,2,1,2,1,1,1,1,1,2
7081352,580.0,509.0,1089.0,46.74012855831038,21,4,17,51.857142857142854,80.95238095238095,18,0,0,18,0.0,4,4,19,19,23,1,1,1,1,1,1,2,1,2,2,4
7081844,976.0,951.0,1927.0,49.35132330046705,55,25,30,35.03636363636364,54.54545454545454,26,0,0,26,0.0,20,20,20,20,40,1,1,1,1,1,1,2,1,2,2,4
7083178,923.0,770.0,1693.0,45.48139397519197,35,15,20,48.371428571428574,57.14285714285714,13,0,0,13,0.0,6,6,5,5,11,1,1,1,1,1,1,9,1,1,0,1
7093678,275.0,174.0,449.0,38.75278396436526,11,4,7,40.81818181818182,63.63636363636363,10,0,0,10,0.0,4,4,4,4,8,1,1,2,1,2,2,9,1,1,1,2
7095600,0.0,1788.0,1788.0,100.0,52,0,52,34.38461538461539,100.0,40,0,0,40,0.0,0,0,29,29,29,1,1,1,1,1,1,2,1,0,3,3
7101838,112.0,96.0,208.0,46.15384615384615,6,0,6,34.666666666666664,100.0,6,0,0,6,0.0,1,1,1,1,2,1,1,1,1,2,2,9,1,1,1,2
7105549,542.0,360.0,902.0,39.91130820399113,25,7,18,36.08,72.0,23,0,0,23,0.0,2,2,3,3,5,1,1,1,1,1,1,2,1,1,1,2
7105562,124.0,104.0,228.0,45.614035087719294,28,14,14,8.142857142857142,50.0,18,0,0,18,0.0,4,4,7,7,11,1,1,1,1,1,2,2,1,1,1,2
7108082,55.0,48.0,103.0,46.601941747572816,20,13,7,5.15,35.0,10,0,0,10,0.0,3,3,3,3,6,1,1,1,1,1,1,1,1,1,1,2
7115834,508.0,229.0,737.0,31.071913161465396,17,3,14,43.35294117647059,82.35294117647058,14,0,0,14,0.0,10,10,6,6,16,1,1,1,1,1,1,9,1,1,1,2
7116787,55.0,57.0,112.0,50.89285714285714,9,5,4,12.444444444444445,44.44444444444444,6,0,0,6,0.0,3,3,3,3,6,1,1,1,1,1,1,2,1,3,3,6
7133447,594.0,521.0,1115.0,46.72645739910314,45,2,43,24.77777777777778,95.55555555555556,31,0,0,31,0.0,12,12,15,15,27,1,1,1,1,1,1,9,1,11,7,18
7135911,455.0,401.0,856.0,46.845794392523366,21,4,17,40.76190476190476,80.95238095238095,8,0,0,8,0.0,5,5,3,3,8,1,1,1,1,1,1,2,1,0,1,1
