transport_id,object_id,transport_name,transport_type,best_bus_stop_name,bus_depot_name,address,ward_code_source,best_app,best_help,twitter_handle,website,latitude,longitude,style_url,source_file,source,coordinate_valid,gis_ward,validation_status
STOP_69,69,BEST COLONY (BHOIWADA),BUS_STOP,BEST COLONY (BHOIWADA),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.005448,72.848018,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_70,70,BHARATMATA CINEMA,BUS_STOP,BHARATMATA CINEMA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.995151,72.837749,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_71,71,BUSA UDHYOG BHAVAN,BUS_STOP,BUSA UDHYOG BHAVAN,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.999677,72.850786,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_72,72,BYCULLA STATION (E),BUS_STOP,BYCULLA STATION (E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.974469,72.833747,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_73,73,BYCULLA STATION (E),BUS_STOP,BYCULLA STATION (E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.976149,72.833452,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_74,74,"BYCULLA STATION (EAST), GLORIA CHURCH",BUS_STOP,"BYCULLA STATION (EAST), GLORIA CHURCH",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.97559,72.834668,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_75,75,KHODADAD CIRCLE (DADAR TT),BUS_STOP,KHODADAD CIRCLE (DADAR TT),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.015113,72.845599,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_76,76,KHODADAD CIRCLE (DADAR TT),BUS_STOP,KHODADAD CIRCLE (DADAR TT),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.018602,72.848199,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_77,77,KHODADAD CIRCLE (DADAR TT),BUS_STOP,KHODADAD CIRCLE (DADAR TT),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.019722,72.849044,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_78,78,RUIA COLLEGE (MATUNGA-E),BUS_STOP,RUIA COLLEGE (MATUNGA-E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.021295,72.850724,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_79,79,RUIA COLLEGE (MATUNGA-E),BUS_STOP,RUIA COLLEGE (MATUNGA-E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.022379,72.850533,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_80,80,RUIA COLLEGE (MATUNGA-E),BUS_STOP,RUIA COLLEGE (MATUNGA-E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.022533,72.850286,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_81,81,SHANTARAM PUJARE CHOWK (KALA CHOWKY),BUS_STOP,SHANTARAM PUJARE CHOWK (KALA CHOWKY),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.988375,72.836595,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_82,82,SAHAKAR NAGAR (WADALA-W),BUS_STOP,SAHAKAR NAGAR (WADALA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.012108,72.851139,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_83,83,SEWREE NAKA,BUS_STOP,SEWREE NAKA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.9987,72.849998,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_84,84,"SEWREE POLICE STATION, DARUKHANA",BUS_STOP,"SEWREE POLICE STATION, DARUKHANA",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.97962,72.849052,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_85,85,SHARDA CINEMA,BUS_STOP,SHARDA CINEMA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.014309,72.846122,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_86,86,SHARDA CINEMA,BUS_STOP,SHARDA CINEMA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.014074,72.846455,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_87,87,SHARDA CINEMA,BUS_STOP,SHARDA CINEMA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.014101,72.846379,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_88,88,SHINDEWADI (DADAR-E),BUS_STOP,SHINDEWADI (DADAR-E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.011669,72.843236,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_89,89,SPRING MILL,BUS_STOP,SPRING MILL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.010073,72.848119,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_90,90,SPRING MILL,BUS_STOP,SPRING MILL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.011221,72.848613,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_91,91,T.B.HOSPITAL (KIDWAI NAGAR),BUS_STOP,T.B.HOSPITAL (KIDWAI NAGAR),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.005043,72.851799,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_92,92,TATA HOSPITAL (BHOIWADA),BUS_STOP,TATA HOSPITAL (BHOIWADA),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.004333,72.842919,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_93,93,TATA HOSPITAL (BHOIWADA),BUS_STOP,TATA HOSPITAL (BHOIWADA),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.004216,72.842748,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_94,94,"VITTHAL MANDIR, WADALA MARKET",BUS_STOP,"VITTHAL MANDIR, WADALA MARKET",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.016454,72.852484,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_95,95,WADALA CHURCH,BUS_STOP,WADALA CHURCH,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.018389,72.855285,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_96,96,WADALA CHURCH,BUS_STOP,WADALA CHURCH,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.019103,72.855978,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_97,97,WADALA BUS DEPOT,BUS_STOP,WADALA BUS DEPOT,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.014738,72.852695,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_98,98,WADALA CHURCH,BUS_STOP,WADALA CHURCH,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.01848,72.856425,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_99,99,WADIA MATERNITY HOSPITAL,BUS_STOP,WADIA MATERNITY HOSPITAL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.002852,72.842682,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_100,100,DADAR STATION (E),BUS_STOP,DADAR STATION (E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.017506,72.844116,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_101,101,INDIRA NAGAR (SEWREE),BUS_STOP,INDIRA NAGAR (SEWREE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.992749,72.85457,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_102,102,COAL BUNDER,BUS_STOP,COAL BUNDER,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.98332,72.85828,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_103,103,CANTEEN STORES,BUS_STOP,CANTEEN STORES,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.981619,72.853685,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_104,104,I.C.I. (SEWREE),BUS_STOP,I.C.I. (SEWREE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.980877,72.851453,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_105,105,JIJAMATA MUNICIPAL SCHOOL(BYCULLA-E),BUS_STOP,JIJAMATA MUNICIPAL SCHOOL(BYCULLA-E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.980264,72.840182,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_106,106,NEW HIND MILL MHADA COLONY,BUS_STOP,NEW HIND MILL MHADA COLONY,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.983779,72.841015,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_107,107,BYCULLA STATION (E),BUS_STOP,BYCULLA STATION (E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.977604,72.833698,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_108,108,BHARATMATA CINEMA,BUS_STOP,BHARATMATA CINEMA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.994799,72.838433,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_109,109,WADALA STATION (W),BUS_STOP,WADALA STATION (W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.016973,72.858886,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_110,110,WADALA STATION (W),BUS_STOP,WADALA STATION (W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.0185,72.860167,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_111,111,"INDIRA NAGAR, FROSBERRY ROAD",BUS_STOP,"INDIRA NAGAR, FROSBERRY ROAD",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.986587,72.851905,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_112,112,SEWREE KOLIWADA SCHOOL,BUS_STOP,SEWREE KOLIWADA SCHOOL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.999902,72.856382,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_113,113,A.H.ANSARI CHOWK (NAGPADA),BUS_STOP,A.H.ANSARI CHOWK (NAGPADA),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.970602,72.832696,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_114,114,A.H.ANSARI CHOWK (NAGPADA),BUS_STOP,A.H.ANSARI CHOWK (NAGPADA),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.970268,72.832716,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_115,115,AGRIPADA POLICE STATION,BUS_STOP,AGRIPADA POLICE STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.977416,72.824031,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_116,116,AIR CONDITION MARKET,BUS_STOP,AIR CONDITION MARKET,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.973515,72.814386,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_117,117,ALANKAR CINEMA,BUS_STOP,ALANKAR CINEMA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.957579,72.826981,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,C,GIS_MATCH
STOP_118,118,"MAHARASHTRA COLLEGE, ALEXANDRA CINEMA",BUS_STOP,"MAHARASHTRA COLLEGE, ALEXANDRA CINEMA",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.967292,72.827353,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_119,119,ANJUMAN COLLEGE,BUS_STOP,ANJUMAN COLLEGE,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.96177,72.825648,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_120,120,ANJUMAN COLLEGE,BUS_STOP,ANJUMAN COLLEGE,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.961653,72.825848,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_121,121,B.P.T COLONY (DOCKYARD RD),BUS_STOP,B.P.T COLONY (DOCKYARD RD),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.964166,72.841485,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_122,122,BHATIA HOSPITAL,BUS_STOP,BHATIA HOSPITAL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.965049,72.812969,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_123,123,BHATIA HOSPITAL,BUS_STOP,BHATIA HOSPITAL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.964363,72.81295,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_124,124,BREACH CANDY HOSPITAL,BUS_STOP,BREACH CANDY HOSPITAL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.972252,72.804948,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_125,125,BYCULLA STATION (W),BUS_STOP,BYCULLA STATION (W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.977269,72.832169,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_126,126,BYCULLA STATION (W),BUS_STOP,BYCULLA STATION (W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.976654,72.832179,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_127,127,BYCULLA STATION (W),BUS_STOP,BYCULLA STATION (W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.976501,72.832037,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_128,128,CHRIST CHURCH SCHOOL,BUS_STOP,CHRIST CHURCH SCHOOL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.96976,72.83001,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_129,129,DOCKYARD ROAD RAILWAY STATION,BUS_STOP,DOCKYARD ROAD RAILWAY STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.966183,72.844484,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_130,130,DARUKHANA,BUS_STOP,DARUKHANA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.971396,72.845316,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_131,131,DARUKHANA,BUS_STOP,DARUKHANA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.971631,72.845221,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_132,132,AZAD FLOUR MILL,BUS_STOP,AZAD FLOUR MILL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.985369,72.841052,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_133,133,GADI ADDA,BUS_STOP,GADI ADDA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.994646,72.853885,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_134,134,MAHATMA GANDHI HOSPITAL (PAREL),BUS_STOP,MAHATMA GANDHI HOSPITAL (PAREL),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.997384,72.840359,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_135,135,MAHATMA GANDHI HOSPITAL (PAREL),BUS_STOP,MAHATMA GANDHI HOSPITAL (PAREL),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.997809,72.840758,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_136,136,GANESH TALKIES (LALBAUG),BUS_STOP,GANESH TALKIES (LALBAUG),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.989738,72.83461,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
