district_area,pseudocode,facility_building_status,facility_no_building_blocks,facility_pucca_building_blocks,facility_boundary_wall,facility_total_class_rooms,facility_other_rooms,facility_classrooms_in_good_condition,facility_classrooms_needs_minor_repair,facility_classrooms_needs_major_repair,facility_separate_room_for_hm,facility_total_boys_toilet,facility_total_boys_func_toilet,facility_total_girls_toilet,facility_total_girls_func_toilet,facility_total_boys_cwsn_toilet,facility_func_boys_cwsn_friendly,facility_total_girls_cwsn_toilet,facility_func_girls_cwsn_friendly,facility_urinal_boys,facility_urinal_girls,facility_handwash_near_toilet,facility_hand_pump_yn,facility_well_prot_yn,facility_tap_yn,facility_othsrc_yn,facility_well_unprot_yn,facility_pack_water_yn,facility_hand_pump_fun_yn,facility_well_prot_fun_yn,facility_tap_fun_yn,facility_othsrc_fun_yn,facility_well_unprot_fun_yn,facility_pack_water_fun_yn,facility_rain_water_harvesting,facility_handwash_facility_for_meal,facility_electricity_availability,facility_solar_panel,facility_library_availability,facility_book_bank,facility_reading_corner,facility_playground_available,facility_playground_alt_yn,facility_medical_checkups,facility_availability_ramps,facility_availability_of_handrails,facility_furniture_availability,facility_phy_lab_cond,facility_chem_lab_cond,facility_bio_lab_cond,facility_math_lab_cond,facility_lang_lab_cond,facility_geo_lab_cond,facility_home_sc_lab_cond,facility_psycho_lab_cond,facility_comp_lab_cond,facility_comp_ict_lab_yn,facility_ict_lab_yn,facility_laptop,facility_tablet,facility_desktop,facility_digiboard,facility_teachdev_tot,facility_server_tot,facility_smart_class_tv_tot,facility_projector,facility_printer,facility_internet,facility_dth,facility_spl_educator_yn,teacher_total_tch,teacher_male,teacher_female,teacher_transgender,teacher_gen_tch,teacher_sc_tch,teacher_st_tch,teacher_obc_tch,teacher_regular,teacher_contract,teacher_part_time,teacher_below_graduate,teacher_graduate,teacher_post_graduate_and_above,teacher_trained_comp,teacher_class_taught_pr,teacher_class_taught_upr,teacher_class_taught_pr_upr,teacher_class_taught_sec_only,teacher_class_taught_hsec_only,teacher_class_taught_upr_sec,teacher_class_taught_sec_hsec,teacher_class_taugt_pre_primary_only,teacher_class_taught_pr_and_pre_pri,teacher_teacher_involve_non_training_assignment,teacher_diploma_certificate,teacher_bachelor_of_ee,teacher_bed_equivalent,teacher_med_equivalent,teacher_other,teacher_none,teacher_diploma_special_edu,teacher_pursuing_rpc,teacher_diploma_ele_edu,teacher_early_childhood_tch,teacher_bed_nursery,teacher_trained_cwsn
Mumbai Suburban,7590464,2,0,2,1,0,6,5,0,0,1,8,8,8,8,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,32,0,0,1,1,4,2,1,2,3,4,0,4,0,4,0,0,0,4,0,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7592471,2,0,1,1,0,7,24,0,0,1,4,4,4,4,1,1,1,1,3,3,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,18,0,0,2,0,2,3,1,2,3,29,0,29,0,28,1,0,0,29,0,0,11,17,1,16,25,0,0,0,0,0,0,0,4,8,2,0,0,0,17,10,0,0,0,0,0,0
Mumbai Suburban,7593126,2,0,1,1,0,5,6,0,0,1,2,2,2,2,1,1,1,1,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,0,0,4,2,1,2,3,5,0,5,0,5,0,0,0,5,0,0,4,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0
Mumbai Suburban,7597174,3,0,1,1,0,6,12,0,0,1,3,3,2,2,0,0,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,3,6,6,200,1,0,2,1,1,1,2,3,11,2,9,0,4,7,0,0,11,0,0,5,5,1,7,10,0,0,1,0,0,0,0,0,4,4,0,1,0,1,4,0,0,1,0,0,0
Mumbai Suburban,7599751,3,0,0,2,0,3,0,9,0,1,2,2,2,2,0,0,1,1,5,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,1,1,2,2,11,3,8,0,4,1,0,4,11,0,0,3,7,1,11,8,3,0,0,0,0,0,0,0,1,4,0,3,0,0,0,4,0,0,0,0,1
Mumbai Suburban,7600716,3,0,1,1,0,3,9,0,0,1,4,4,4,4,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,24,0,0,3,0,1,1,2,2,19,4,15,0,10,0,1,7,19,0,0,5,11,3,18,12,6,1,0,0,0,0,0,0,1,13,2,3,0,0,0,1,0,0,0,0,1
Mumbai Suburban,7602438,1,0,2,1,0,3,9,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,1,0,0,2,1,2,3,7,0,7,0,7,0,0,0,6,1,0,1,6,0,4,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,1,0,0,0
Mumbai Suburban,7611503,3,0,1,1,0,2,3,0,0,1,2,2,2,2,1,1,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7611861,2,0,1,1,0,5,4,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,32,0,30,2,5,1,5,1,2,2,2,0,2,0,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7616889,1,0,1,1,0,8,7,0,0,1,2,2,2,2,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,14,0,0,0,0,1,3,1,2,3,5,0,5,0,5,0,0,0,4,1,0,3,2,0,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
Mumbai Suburban,7619896,3,0,1,1,0,9,2,18,0,1,4,4,4,4,1,1,1,1,3,2,1,1,2,1,2,2,2,1,2,1,2,2,2,3,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,10,185,16,500,1,1,1,1,2,1,2,2,16,8,8,0,7,0,1,5,16,0,0,1,10,5,16,0,0,1,9,0,6,0,0,0,10,2,0,13,0,0,0,0,0,0,0,1,3
Mumbai Suburban,7622081,2,0,1,1,0,5,5,0,0,1,8,8,12,12,1,1,1,1,16,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,0,5,1,1,1,2,1,5,0,5,0,5,0,0,0,4,0,1,1,1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0
Mumbai Suburban,7624921,1,0,1,1,0,3,8,0,0,1,2,2,3,3,1,1,1,1,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,40,1,8,8,2,1,2,1,6,0,6,0,6,0,0,0,6,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7630690,1,0,1,1,0,4,4,0,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,3,0,0,1,0,1,1,1,1,2,2,0,2,0,0,1,0,1,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2
Mumbai Suburban,7632913,2,0,1,1,0,15,6,0,0,1,8,8,8,8,1,1,1,1,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,173,3,24,1,0,2,1,2,1,2,3,8,4,4,0,4,1,0,3,8,0,0,0,7,1,8,0,0,2,2,0,4,0,0,0,6,2,0,6,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7634595,2,0,1,1,0,12,12,0,0,1,8,8,8,8,1,1,1,1,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,6,0,0,1,1,1,1,1,2,3,13,1,12,0,13,0,0,0,10,3,0,9,4,0,13,13,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7635140,3,0,1,1,0,5,0,0,8,1,4,4,4,4,1,1,0,0,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,25,20,0,0,0,1,0,1,1,2,3,7,4,3,0,7,0,0,0,7,0,0,3,4,0,6,3,3,1,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0
Mumbai Suburban,7636268,2,0,1,1,0,7,6,0,0,1,4,4,4,4,1,1,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,10,0,1,0,1,1,1,1,2,2,4,0,4,0,4,0,0,0,1,3,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
Mumbai Suburban,7637542,3,0,1,1,0,10,0,0,22,1,4,4,3,3,1,1,1,1,15,15,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,11,0,16,0,0,0,5,4,2,1,2,2,18,6,12,0,8,4,2,4,18,0,0,1,12,5,13,5,3,10,0,0,0,0,0,0,2,9,1,6,0,0,0,0,1,0,1,0,2
Mumbai Suburban,7638126,2,0,1,1,0,6,16,0,0,1,10,10,0,0,16,16,0,0,33,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,50,0,17,0,0,18,4,1,2,1,17,0,17,0,16,0,0,1,11,6,0,9,5,3,17,17,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,1,0,0,2
Mumbai Suburban,7638187,3,0,1,1,0,4,7,0,0,1,2,2,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,91,2,0,0,0,1,1,2,2,2,2,14,5,9,0,12,0,0,1,14,0,0,0,9,5,6,4,4,6,0,0,0,0,0,0,0,10,1,2,0,0,0,1,0,0,0,0,1
Mumbai Suburban,7640377,3,0,1,1,0,9,6,0,0,1,3,3,6,6,1,1,1,1,9,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,33,2,0,0,1,1,1,2,1,2,2,4,1,3,0,2,1,0,0,4,0,0,2,1,1,3,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
Mumbai Suburban,7642022,3,0,1,1,0,7,18,0,0,1,4,4,3,3,1,1,1,1,11,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,25,2,50,0,0,0,0,0,1,1,2,4,1,3,0,2,0,1,1,4,0,0,0,2,2,4,1,2,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
Mumbai Suburban,7644398,3,0,1,1,0,4,11,0,0,2,4,4,3,3,1,1,0,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,35,2,0,0,0,1,0,2,1,2,2,7,3,4,0,2,1,1,2,7,0,0,0,7,0,6,5,0,0,2,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,0,0
Mumbai Suburban,7644865,1,0,1,1,0,4,4,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,25,0,0,0,4,1,1,1,2,2,2,1,1,0,1,1,0,0,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7648127,2,0,1,1,0,4,4,0,0,1,4,4,4,4,1,1,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,13,0,0,0,0,1,2,1,2,3,4,3,1,0,4,0,0,0,4,0,0,0,1,3,4,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7662239,1,0,1,1,0,8,8,0,0,1,9,9,9,9,1,1,1,1,9,9,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,25,0,25,1,1,1,1,1,2,2,4,1,3,0,4,0,0,0,4,0,0,3,1,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7663434,3,0,1,1,0,6,4,0,0,1,4,4,4,4,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,1,1,2,2,3,2,1,0,1,0,0,2,3,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Mumbai Suburban,7670597,2,0,1,1,0,4,2,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,0,1,1,2,2,2,1,1,0,1,0,0,1,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
Mumbai Suburban,7674356,3,0,1,1,0,3,2,0,0,1,4,4,4,4,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,1,2,2,2,2,0,2,0,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7676779,1,0,1,1,0,4,5,0,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,4,0,10,0,0,0,2,2,2,1,2,2,5,1,4,0,5,0,0,0,5,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7677833,2,0,1,1,0,3,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,3,0,1,1,0,1,2,1,1,1,4,0,4,0,1,0,1,2,4,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4
Mumbai Suburban,7678262,3,0,1,1,0,2,22,0,0,1,4,4,6,6,1,1,1,1,9,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,1,2,2,18,6,12,0,12,3,0,2,18,0,0,7,2,9,17,9,7,2,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,2,0,0
Mumbai Suburban,7683373,2,0,1,1,0,7,12,0,0,1,21,21,11,11,1,1,1,1,21,11,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,60,0,50,6,44,44,5,1,2,3,8,0,8,0,7,1,0,0,8,0,0,7,1,0,8,8,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1
Mumbai Suburban,7684981,3,0,1,1,0,1,2,0,0,1,4,4,4,4,1,1,0,0,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,2,2,2,2,1,1,0,2,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7687069,3,0,1,1,0,6,7,0,0,1,2,2,3,3,1,1,1,1,4,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,1,11,105,1,100,1,0,1,1,1,1,1,2,10,2,8,0,9,0,0,1,10,0,0,1,6,3,5,2,4,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2
Mumbai Suburban,7692368,3,0,0,1,0,3,3,0,0,1,1,1,1,1,1,1,1,1,5,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,2,2,2,2,3,2,1,0,1,2,0,0,3,0,0,0,1,2,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
Mumbai Suburban,7694868,3,0,1,1,0,2,7,1,0,1,4,4,8,8,1,1,1,1,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,20,0,0,1,1,1,1,1,2,1,7,1,6,0,4,2,0,1,6,1,0,2,1,4,3,4,2,1,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7703966,3,0,1,5,0,1,6,0,0,1,2,2,2,2,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,1,2,2,1,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Mumbai Suburban,7708275,1,0,1,1,0,6,5,0,0,1,2,2,2,2,2,2,2,2,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,6,0,0,0,0,0,1,1,2,3,4,2,2,0,4,0,0,0,3,1,0,1,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
Mumbai Suburban,7708916,2,0,1,1,0,4,4,0,0,1,4,4,2,2,1,1,1,1,4,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,3,3,0,10,0,1,1,5,1,2,3,2,1,1,0,2,0,0,0,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7709855,2,0,1,1,0,8,8,0,0,1,4,4,2,2,1,1,1,1,11,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,6,0,0,6,2,1,2,2,5,2,3,0,5,0,0,0,5,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7717782,3,0,1,1,0,2,5,0,0,1,3,3,4,4,1,1,1,1,5,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,2,2,2,11,6,5,0,2,1,3,1,11,0,0,3,4,4,11,7,2,2,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7723804,2,0,1,1,0,5,23,0,0,1,7,7,11,11,2,2,1,1,14,0,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,8,20,0,1,2,2,8,2,1,1,2,8,1,7,0,4,1,1,1,8,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
Mumbai Suburban,7726000,3,0,1,1,0,1,2,0,0,2,3,3,4,4,1,1,1,1,8,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,1,2,2,2,2,0,0,1,0,0,1,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7728034,2,0,1,1,0,4,5,0,0,1,4,4,4,4,1,1,1,1,16,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,8,0,0,0,0,4,1,1,2,3,2,2,0,0,0,0,0,2,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7734732,2,0,1,1,0,5,12,0,0,1,9,9,15,15,1,1,1,1,7,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,12,0,13,0,0,0,12,12,1,1,2,2,12,0,12,0,11,0,0,1,12,0,0,0,7,5,12,12,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7735282,1,0,1,1,0,3,2,0,0,1,4,4,5,5,1,1,1,1,8,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,1,1,0,1,2,2,2,1,1,0,1,1,0,0,2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Mumbai Suburban,7739785,3,0,1,1,0,0,5,0,0,2,5,5,5,5,1,1,1,1,3,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,35,2,0,0,0,0,2,1,1,1,2,4,2,2,0,1,0,0,3,4,0,0,1,3,0,3,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7741082,3,0,1,1,0,4,2,0,0,1,3,3,8,8,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,1,0,1,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7743192,2,0,0,1,0,4,5,0,0,1,5,5,5,5,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,5,0,0,1,1,1,2,1,2,3,5,2,3,0,5,0,0,0,5,0,0,0,3,2,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7744599,2,0,1,1,0,6,20,0,0,1,8,8,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,70,0,0,0,10,10,3,1,2,2,25,1,24,0,23,1,0,0,18,7,0,8,9,8,25,25,0,0,0,0,0,0,0,0,3,17,0,3,0,0,0,0,1,4,0,0,1
Mumbai Suburban,7745465,2,0,0,6,0,10,6,4,0,1,4,4,4,4,1,1,1,1,2,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,14,0,1,22,1,2,3,1,2,3,9,1,8,0,9,0,0,0,8,1,0,4,5,0,7,9,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,7,0,0,0
Mumbai Suburban,7748548,3,0,1,1,0,4,2,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,1,2,2,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,7751994,3,0,1,1,0,6,10,0,0,1,1,1,1,1,1,1,1,1,8,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,0,0,1,1,1,1,2,3,6,6,0,0,0,3,2,0,6,0,0,0,4,2,6,4,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1
Mumbai Suburban,7768919,2,0,1,1,0,9,16,0,0,1,16,16,12,12,1,1,1,1,32,24,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,0,2,16,2,5,1,1,2,9,0,9,0,7,0,0,2,9,0,0,0,8,1,9,9,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0
