pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
3858622,2,0,1,1,0,5,11,0,0,1,0,0,8,8,0,0,4,4,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,30,0,0,1,0,1,1,1,2,1
5890482,1,0,1,3,0,8,4,0,0,1,2,2,2,2,2,2,2,2,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,18,0,7,1,7,7,3,1,2,1
9726657,3,0,1,1,0,6,4,0,0,1,4,4,4,4,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,1,1,2,2,2
7580941,3,0,1,7,0,4,11,0,0,1,2,2,3,3,1,1,2,2,7,2,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,1,1,2,2
4045332,3,0,1,1,0,0,3,0,0,2,4,4,7,7,1,1,0,0,5,7,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,1,0,1,1,1,1,2,2
8485585,3,0,1,1,0,1,2,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,2,2,2
8550663,2,0,1,7,0,6,6,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,2,0,0,0,1,3,1,1,2,2
8813929,3,0,1,1,0,3,6,0,0,1,3,3,3,3,1,1,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,1,1,2,1,2,2
3581066,2,0,1,1,0,4,2,0,0,1,2,2,3,3,1,1,1,1,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,1,2,2,3
4534598,3,0,11,1,0,4,17,0,0,1,5,5,6,6,1,1,0,0,6,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,96,2,0,0,0,1,2,1,1,2,3
8304745,3,0,1,1,0,1,8,0,0,1,6,6,7,7,2,2,2,2,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,200,0,0,1,1,1,1,2,2
5722194,3,0,1,1,0,6,0,4,0,1,3,3,2,2,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,1,1,1,1,2
8437797,4,0,1,1,0,4,9,0,0,1,7,7,6,6,1,1,1,1,8,2,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,1,2,2
1980667,3,0,1,1,0,3,34,0,0,1,5,5,3,3,1,1,1,1,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,102,13,0,1,1,3,3,1,1,2,1
1658864,2,0,1,1,0,4,4,0,0,1,2,2,2,2,1,1,1,1,5,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,25,0,0,1,2,1,1,1,2,2
9045548,2,0,1,1,0,8,5,0,0,1,12,12,8,8,4,4,4,4,12,8,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,30,0,0,0,5,5,3,1,2,2
7529519,1,0,1,1,0,8,6,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,4,4,1,1,1,3
1879005,2,0,1,1,0,7,5,0,0,1,2,2,1,1,0,0,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,8,0,2,0,0,0,2,1,1,3
2695126,3,0,1,1,0,9,9,0,0,1,2,2,4,4,0,0,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,1,47,1,0,0,0,1,2,1,1,2,2
8763715,1,0,1,1,0,6,13,0,0,1,34,34,33,33,6,6,7,7,50,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,24,0,0,1,0,1,3,1,1,2
8760902,3,0,1,1,0,2,6,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,256,136,2,0,11,1,1,1,2,1,2,2
6543950,3,0,0,1,0,1,6,0,0,1,3,3,3,3,0,0,0,0,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,1,2,2
3277398,2,0,1,1,0,4,4,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,13,0,0,0,0,2,2,1,2,3
1896525,2,0,1,1,0,4,8,0,0,1,6,6,4,4,1,1,1,1,6,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,30,0,0,1,1,1,1,2,3
7252870,1,0,1,1,0,1,5,0,0,1,2,2,2,2,1,1,1,1,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,5,0,0,1,0,1,1,1,2,2
5954167,3,0,1,1,0,10,5,14,0,1,4,4,3,3,1,1,1,1,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,220,17,0,1,1,3,2,2,1,2,2
1625956,3,0,1,1,0,2,7,0,0,1,6,6,7,7,1,1,1,1,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,1,1,1,1,2,2
8331929,3,0,1,1,0,14,7,0,0,1,5,5,6,6,1,1,1,1,6,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,31,1,0,11,0,1,4,1,1,2,3
4380968,3,0,1,1,0,6,2,0,0,1,2,2,2,2,0,0,0,0,7,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,61,12,0,1,2,1,1,1,1,2,2
9725542,3,0,2,1,0,9,13,0,0,1,8,8,8,8,1,1,0,0,9,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,15,1,0,1,0,1,1,1,1,2,3
8684973,3,0,1,2,0,5,11,0,0,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,1,30,28,2,0,1,0,0,1,1,1,2,3
6370642,4,0,1,1,0,4,10,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,28,12,0,0,0,3,1,1,2,2,2
4024337,3,0,1,1,0,10,10,0,0,1,4,4,4,4,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,47,21,350,19,1,2,2,1,1,1,2
7735282,1,0,1,1,0,3,2,0,0,1,4,4,5,5,1,1,1,1,8,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,1,1,0,1,2,2
3716262,3,0,1,1,0,16,11,0,0,1,10,10,10,10,1,1,1,1,11,11,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,21,0,6,1,1,1,1,1,2,2
2903808,3,0,1,1,0,1,8,0,0,1,5,5,5,5,1,1,1,1,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,90,2,50,1,1,1,1,1,1,2,3
9312155,2,0,1,1,0,8,5,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,24,1000,0,1,0,6,1,1,2,1
7049317,3,0,1,1,0,9,8,0,0,1,2,2,2,2,1,1,2,2,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,16,1,0,0,0,0,1,1,1,2,2
4062671,2,0,1,1,0,5,16,0,0,1,0,0,29,29,0,0,3,3,0,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,16,1,16,1,1,1,2,3
4701048,1,0,1,1,0,7,6,0,0,1,0,0,10,10,0,0,3,3,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,7,0,25,0,0,1,6,8,3,1,2,2
8285745,2,0,1,1,0,10,24,0,0,1,13,13,9,9,0,0,2,2,19,9,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,43,0,0,1,25,27,6,1,2,3
1572076,2,0,1,1,0,4,15,0,0,1,5,5,5,5,5,5,5,5,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,3,4,0,0,0,0,0,0,0,1,2,4,1,12,0,12,1,0,2,4,1,2,1
6288274,2,0,5,1,0,5,5,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,2,0,0,0,0,1,1,1,2,2
3097228,3,0,1,1,0,3,2,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,42,13,0,0,1,1,2,2,1,2,2
8354348,3,0,1,1,0,5,27,0,0,1,7,7,8,8,2,2,3,3,6,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,100,0,0,2,2,1,1,2,3
5547333,2,0,1,1,0,5,5,0,0,1,1,1,2,2,1,1,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,1,1,2,3
5520500,3,0,1,1,0,5,15,0,0,1,5,5,7,7,1,1,1,1,8,8,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,49,2,0,0,0,4,0,2,1,2,2
1377135,1,0,1,1,0,4,8,0,0,1,4,4,4,4,1,1,1,1,5,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,15,0,0,1,0,1,1,1,1,2
4889063,3,0,1,1,0,4,4,0,0,1,3,3,3,3,1,1,1,1,5,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,2,2
9594806,1,0,1,1,0,5,20,0,0,1,8,8,20,20,1,1,1,1,24,4,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,75,0,0,0,20,1,2,1,2,2
4713217,2,0,1,1,0,3,3,0,0,1,1,1,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,1,1,1,1,2,2
9444224,2,0,1,1,0,8,16,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,20,0,14,2,0,14,6,1,2,3
3449241,3,0,1,1,0,4,8,4,1,1,2,2,2,2,1,1,1,1,4,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,1,1,1,1,2,3
8656120,3,0,1,1,0,9,23,0,0,1,5,5,5,5,1,1,1,1,10,5,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,116,2,60,0,0,2,4,2,1,2,3
9918021,3,0,1,1,0,6,4,0,0,1,12,12,12,12,2,2,2,2,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,231,14,0,0,2,2,3,3,1,2,2
3128058,3,0,1,1,0,3,8,0,0,1,2,2,2,2,1,1,0,0,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,210,0,0,0,0,0,0,0,2,2,2
7748548,3,0,1,1,0,4,2,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,1,2,2,2
4999266,3,0,1,1,0,4,8,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,37,5,0,11,0,1,1,0,2,2,3
5018711,1,0,1,1,0,20,20,0,0,1,8,8,8,8,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,1,1,1,1,1,2,2
6453071,3,0,1,1,0,3,3,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,0,0,1,2,3
6882444,1,0,2,1,0,4,4,0,0,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,0,4,0,0,1,1,2,1,1,2,2
1650746,3,0,1,5,0,2,5,0,0,1,2,2,4,4,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,1,1,1,2,3
7703966,3,0,1,5,0,1,6,0,0,1,2,2,2,2,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,1,2,2,1,2,2
5930262,1,0,1,1,0,10,0,10,0,1,6,6,6,6,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,1,1,1,1,1,1,3
6971598,2,0,1,6,0,5,5,0,0,1,1,1,1,1,1,1,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,1,1,2,3
1056352,3,0,1,1,0,1,2,0,0,1,1,1,1,1,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,1,2,2
8044080,2,0,1,7,0,3,15,2,0,1,4,4,3,3,0,0,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,0,3,0,2,0,2,2,1,1,2,1
7905697,3,0,1,1,0,5,28,0,0,1,16,16,24,24,2,2,2,2,16,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,2,0,1,1,2,2
6236816,3,0,1,1,0,2,2,0,0,1,3,3,3,3,1,1,1,1,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,0,0,1,1,0,1,2,2
5847234,2,0,1,1,0,4,18,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,1,9,6,0,12,0,0,1,1,1,4,1,2,3
6527849,2,0,1,1,0,5,17,0,0,1,2,2,6,6,3,3,1,1,14,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,2,0,1,0,0,2,1,2,3
7534290,2,0,1,3,0,6,10,0,0,1,1,1,1,1,1,1,1,1,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,4,0,11,1,1,1,4,1,2,3
4354027,3,0,1,1,0,6,8,0,0,1,1,1,1,1,1,1,1,1,5,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,12,2,0,0,0,0,1,1,1,2,2
3607157,3,0,1,1,0,0,4,0,0,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,10,62,0,0,0,0,2,0,0,1,2,3
6136534,2,0,1,1,0,4,7,0,0,1,4,4,0,0,1,1,0,0,5,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,1,1,1,2,3
4323074,1,0,1,1,0,6,12,0,0,1,4,4,2,2,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,11,0,0,0,1,1,3,1,2,3
8796471,3,0,1,1,0,2,3,3,0,1,4,4,7,7,1,1,1,1,4,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,0,1,1,2,2
5133471,1,0,1,1,0,6,12,0,0,1,20,20,25,25,0,0,0,0,10,15,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,6,0,0,0,0,1,5,1,1,3
1980362,3,0,1,1,0,3,2,0,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,1,1,1,2,3
9689741,1,0,1,1,0,12,12,0,0,1,3,3,3,3,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,4,0,0,0,0,0,2,1,2,3
9224135,2,0,1,1,0,5,13,0,0,1,4,4,5,5,1,1,0,0,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,13,0,0,1,1,1,3,1,2,3
3259464,1,0,1,1,0,4,7,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,1,1,1,2,2
9754225,1,0,1,1,0,14,14,0,0,1,6,6,3,3,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,0,1,1,0,1,1,2,2
4825061,2,0,11,1,0,7,18,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,56,1000,0,1,11,11,1,1,2,1
1499602,2,0,1,8,0,4,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,2,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,4,0,0,1,1,1,2,2
8646096,1,0,1,1,0,11,4,0,0,1,1,1,1,1,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,0,1,2,1,2,3
1636452,3,0,1,1,0,10,41,0,0,1,5,5,6,6,1,1,1,1,8,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,11,0,8,0,2,1,2,2
4912460,2,0,1,1,0,11,9,0,0,1,3,3,3,3,3,3,3,3,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,8,0,0,1,1,1,3,1,1,1
9851984,3,0,1,1,0,2,2,0,0,1,0,0,0,0,1,1,1,1,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,1,0,1,2,2
3585968,2,0,1,1,0,6,12,0,0,1,5,5,5,5,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,48,0,48,2,12,12,2,1,2,2
9796225,2,0,1,1,0,8,20,0,0,1,11,11,14,14,1,1,1,1,30,12,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,4,0,0,0,0,1,4,1,1,3
2756161,3,0,1,1,0,2,4,0,0,2,6,6,4,4,1,1,0,0,9,0,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,151,2,0,0,0,2,0,2,1,2,2
8067674,2,0,1,1,0,6,8,0,0,1,4,4,4,4,1,1,1,1,7,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,50,0,0,1,8,8,1,1,1,2
9408010,2,0,1,1,0,2,16,0,0,1,12,12,18,18,1,1,0,0,20,14,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,3,0,8,1,8,8,3,1,2,2
