pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
6651655,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","B - Ward No. 224",,,,6,2,1,10,5,400003,2,2,3,0,1,19,0,0,0,2,0,1,2,9,0,1,0,58,0,0,0,0
3543806,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 158",,,,6,3,5,10,4,400072,2,1,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
6497975,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 127",,,,6,3,5,10,4,400086,2,2,3,0,1,19,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
6059353,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 11",,,,6,3,5,10,4,400066,2,2,3,0,1,3,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
2168999,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 70",,,,11,3,11,12,4,400056,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
6738487,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 70",,,,3,3,5,12,5,400049,2,1,3,0,2,19,0,0,0,2,2,1,9,9,0,1,0,0,0,0,0,0
8810251,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 177",,,,11,3,11,12,4,400019,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
5325581,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,6,3,5,10,5,400020,2,2,3,0,1,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
5937679,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 118",,,,3,3,5,12,5,400083,2,2,3,0,2,19,0,0,0,2,2,1,9,9,220,1,0,0,0,0,0,0
7828496,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 214",,,,6,2,1,10,5,400006,2,2,3,0,1,19,0,0,0,3,0,1,2,9,0,1,0,105,0,1,0,0
2114341,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 15",,,,11,3,11,12,5,400092,2,1,3,0,2,19,0,0,0,0,2,1,9,9,220,2,0,0,0,0,0,0
6417217,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 160",,,,6,3,5,10,5,400072,2,1,3,0,2,19,0,0,0,2,0,1,9,9,200,1,0,0,0,0,0,0
4807308,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 172",,,,7,3,8,10,4,400022,2,2,3,0,1,4,0,0,0,2,0,1,9,0,235,1,0,0,0,0,0,0
7296720,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 132",,,,3,3,5,12,5,400077,2,1,3,0,1,19,0,0,0,2,2,1,9,9,230,1,0,0,0,0,0,0
1362105,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 146",,,,11,3,11,12,5,400094,2,2,3,0,2,19,0,0,0,0,2,1,9,9,0,1,0,0,0,0,0,0
3899124,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 211",,,,6,2,5,10,4,400008,2,2,3,0,1,19,0,0,0,2,0,1,9,2,206,1,0,0,0,0,0,0
7743101,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,6,2,1,10,5,400001,2,2,3,0,1,19,0,0,0,3,0,1,2,9,220,1,0,72,0,10,0,0
5451065,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 101",,,,6,2,5,10,4,400050,2,2,3,0,1,19,0,0,0,2,0,1,9,2,232,1,0,0,0,0,0,0
5808655,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 161",,,,6,3,5,10,5,400072,2,2,3,0,2,19,10,4,0,2,0,1,9,9,220,1,0,0,0,0,0,0
3067600,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 124",,,,6,3,5,10,5,400079,2,2,3,0,2,19,0,0,0,2,0,1,9,9,212,1,0,0,0,0,0,0
1665919,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 124",,,,7,3,8,10,4,400079,2,2,3,0,2,4,0,0,0,2,0,1,9,0,235,1,0,0,0,0,0,0
8784566,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 90",,,,3,3,5,12,4,400029,2,1,3,0,1,19,0,0,0,2,2,1,9,2,194,1,0,0,0,0,0,0
5221668,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,6,2,5,10,5,400001,2,2,3,0,1,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
9844940,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 205",,,,6,3,5,10,5,400033,2,2,3,0,1,19,0,0,0,2,0,1,9,9,230,1,0,0,0,0,0,0
2295507,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 38",,,,6,3,5,10,4,400097,2,2,3,0,1,4,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
5214113,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 211",,,,6,3,5,10,5,400008,2,2,3,0,1,19,0,0,0,2,0,1,9,9,210,1,0,0,0,0,0,0
8999463,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","B - Ward No. 224",,,,6,3,5,10,4,400009,2,2,3,0,1,18,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
6507378,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 204",,,,7,3,8,10,4,400012,2,2,3,0,2,10,0,0,0,2,0,1,9,0,0,1,0,0,0,0,0,0
7453562,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 8",,,,3,3,5,12,4,400103,2,2,3,0,2,10,19,0,0,2,2,1,9,2,222,1,0,0,0,0,0,0
9215904,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 92",,,,7,2,8,10,4,400051,2,2,3,0,1,18,0,0,0,2,0,1,9,0,230,1,0,0,0,0,0,0
3169269,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 52",,,,6,3,1,10,5,400063,2,1,3,0,2,19,0,0,0,1,0,1,2,9,0,1,0,0,0,0,0,0
3655689,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 91",,,,6,1,5,10,4,400098,2,1,3,0,2,10,0,0,0,2,0,1,9,2,233,1,0,0,0,0,0,0
7081844,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 132",,,,11,3,11,12,4,400077,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
3535795,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 70",,,,6,3,1,10,5,400056,2,2,3,0,1,19,0,0,0,4,0,1,2,9,0,1,17,15,69,66,0,0
3549475,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 85",,,,6,3,5,10,4,400057,2,2,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
9460794,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 125",,,,6,3,5,10,4,400075,2,2,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
3049385,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 67",,,,3,3,5,12,4,400058,2,2,3,0,1,19,0,0,0,2,2,1,9,2,211,1,0,0,0,0,0,0
7316921,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 214",,,,6,3,1,10,5,400026,2,1,3,0,1,19,0,0,0,3,0,1,1,9,197,1,56,47,5,0,0,0
1400764,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 124",,,,6,3,5,10,4,400079,2,2,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
6880174,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/South - Ward No. 195",,,,6,3,5,10,4,400018,2,2,3,0,2,10,4,19,0,2,0,1,9,2,0,1,0,0,0,0,0,0
5318715,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 165",,,,6,3,5,10,4,400070,2,2,3,0,1,18,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
8489912,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 180",,,,3,3,1,12,5,400014,2,2,3,0,2,19,0,0,0,2,2,1,2,9,0,1,0,0,0,0,0,0
3200938,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 142",,,,7,3,8,10,5,400043,2,2,3,0,1,19,4,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
8188760,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 43",,,,6,3,5,10,4,400097,2,2,3,0,1,4,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
5480049,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 122",,,,11,3,11,12,5,400076,2,2,3,0,2,19,0,0,0,0,2,1,9,9,0,1,0,0,0,0,0,0
7293104,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 203",,,,6,3,5,10,4,400012,2,2,3,0,2,19,0,0,0,2,0,1,9,2,231,1,0,0,0,0,0,0
3709669,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 3",,,,6,3,5,10,5,400068,2,2,3,0,1,19,0,0,0,2,0,1,9,9,230,1,0,0,0,0,0,0
4150945,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 18",,,,11,3,11,12,5,400067,2,2,3,0,2,19,0,0,0,0,2,1,9,9,2,1,0,0,0,0,0,0
9475435,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 97",,,,6,3,5,10,4,400054,2,1,3,0,1,19,4,10,0,2,0,1,9,2,0,1,0,0,0,0,0,0
3069578,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 7",,,,6,3,5,10,5,400068,2,2,3,0,1,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
2401620,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 128",,,,3,3,5,12,4,400084,2,2,3,0,2,10,19,0,0,2,2,1,9,2,0,1,0,0,0,0,0,0
9372099,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 145",,,,6,3,5,10,4,400088,2,2,3,0,2,10,19,0,0,2,0,1,9,2,238,1,0,0,0,0,0,0
6319273,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/West - Ward No. 154",,,,7,3,8,10,4,400074,1,2,3,0,2,10,4,0,0,2,0,1,9,0,0,1,0,0,0,0,0,0
6344352,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 32",,,,6,3,5,10,5,400097,2,1,3,0,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
3942420,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 6",,,,6,3,5,10,4,400068,2,2,3,0,1,10,0,0,0,2,0,1,9,2,224,1,0,0,0,0,0,0
3345959,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 140",,,,6,3,5,10,4,400043,2,1,3,0,1,18,0,0,0,2,0,1,9,2,229,1,0,0,0,0,0,0
7380432,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 131",,,,3,3,5,12,4,400075,2,1,3,0,2,10,19,4,0,2,2,1,9,2,0,1,0,0,0,0,0,0
8712603,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 50",,,,6,2,5,10,4,400064,2,2,3,0,1,4,0,0,0,2,0,1,9,2,211,1,0,0,0,0,0,0
3407357,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 63",,,,6,3,5,10,4,400058,2,2,3,0,1,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
3224626,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 47",,,,11,3,11,12,4,400064,2,2,3,0,1,19,10,4,0,0,2,1,9,0,238,1,0,0,0,0,0,0
3464986,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 180",,,,6,3,5,10,4,400014,2,2,3,0,2,10,0,0,0,2,0,1,9,2,198,1,0,0,0,0,0,0
4056858,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 22",,,,11,3,11,12,4,400067,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,2,0,0,0,0,0,0
9541878,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 94",,,,6,3,5,10,4,400055,2,1,3,0,2,10,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
5393713,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/West - Ward No. 149",,,,6,3,5,10,4,400089,2,2,3,0,2,10,0,0,0,2,0,1,9,2,233,1,0,0,0,0,0,0
9646967,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 123",,,,6,3,5,10,4,400079,2,2,3,0,2,10,0,0,0,2,0,1,9,2,220,1,0,0,0,0,0,0
8454927,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 104",,,,11,3,11,12,4,400080,2,2,3,0,2,19,10,4,0,0,2,1,9,0,195,1,0,0,0,0,0,0
8282313,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 215",,,,6,3,5,10,4,400034,2,2,1,3,1,19,10,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
9493101,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,11,3,11,12,4,400020,2,2,3,0,1,19,0,0,0,0,2,1,9,0,234,1,0,0,0,0,0,0
4275134,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 182",,,,6,1,5,10,4,400016,2,2,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
1691502,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 54",,,,7,3,8,10,4,400102,2,2,3,0,2,10,0,0,0,2,0,1,9,0,0,1,0,0,0,0,0,0
4988515,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 112",,,,6,3,5,10,5,400078,2,1,3,0,1,19,4,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
6650414,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 102",,,,11,3,11,12,5,400050,2,1,3,0,1,19,0,0,0,0,2,1,9,9,180,1,0,0,0,0,0,0
1600411,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 22",,,,3,3,5,12,5,400067,2,2,3,0,2,19,0,0,0,2,2,1,9,9,0,1,0,0,0,0,0,0
5565892,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North MCGM - Ward No.2",,,,6,3,5,10,5,400068,2,2,3,0,1,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
7168525,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 24",,,,6,3,1,10,5,400101,2,1,3,0,1,19,0,0,0,3,0,1,1,9,220,1,104,82,11,8,0,0
2104076,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 164",,,,6,3,5,10,4,400070,2,1,3,0,1,10,19,0,0,2,0,1,9,2,238,1,0,0,0,0,0,0
6258826,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 10",,,,6,3,5,10,4,400092,2,2,3,0,2,10,0,0,0,2,0,1,9,2,220,1,0,0,0,0,0,0
3172881,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 115",,,,3,3,5,12,5,400078,2,1,3,0,1,19,0,0,0,2,2,1,9,9,220,1,0,0,0,0,0,0
5214670,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 99",,,,6,3,5,10,5,400050,2,1,3,0,1,19,0,0,0,2,0,1,9,9,240,1,0,0,0,0,0,0
7381809,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 211",,,,6,2,5,10,4,400008,2,2,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
7242394,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 65",,,,6,3,5,10,5,400058,2,1,3,0,1,19,0,0,0,2,0,1,9,9,216,1,0,0,0,0,0,0
6609383,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 8",,,,3,3,5,12,4,400103,2,1,3,0,1,19,0,0,0,2,2,1,9,2,200,1,0,0,0,0,0,0
7832468,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 20",,,,6,3,5,10,5,400067,2,2,3,0,2,19,10,4,0,2,0,1,9,9,0,1,0,0,0,0,0,0
8480610,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 66",,,,11,3,11,12,4,400058,2,1,3,0,2,19,4,10,0,0,2,1,9,0,234,1,0,0,0,0,0,0
2382797,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 100",,,,11,3,11,12,4,400050,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
4131283,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 35",,,,3,3,5,12,4,400064,2,2,3,0,1,19,10,4,0,2,2,1,9,2,0,2,0,0,0,0,0,0
4984043,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 59",,,,11,2,11,12,5,400061,2,2,3,0,1,19,0,0,0,0,2,1,9,9,0,2,0,0,0,0,0,0
5558815,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 22",,,,6,3,5,10,4,400067,2,2,3,0,2,10,0,0,0,2,0,1,9,2,226,1,0,0,0,0,0,0
8742396,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 98",,,,6,3,5,10,4,400052,2,2,3,0,2,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
4573107,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 56",,,,6,3,5,10,4,400102,2,2,3,0,2,10,19,4,0,2,0,1,9,2,230,1,0,0,0,0,0,0
6116631,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 116",,,,6,3,5,10,4,400078,2,2,3,0,2,10,0,0,0,2,0,1,9,2,220,1,0,0,0,0,0,0
2091245,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 18",,,,2,3,1,8,5,400067,2,2,3,0,2,19,0,0,0,0,0,1,2,9,207,1,0,0,0,0,0,0
6041348,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 3",,,,6,3,5,10,4,400068,2,2,3,0,1,10,4,19,0,2,0,1,9,2,0,1,0,0,0,0,0,0
4399236,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 139",,,,11,3,11,12,5,400043,2,2,3,0,2,19,0,0,0,0,2,1,9,9,0,2,0,0,0,0,0,0
8849781,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 52",,,,3,3,1,12,5,400063,2,1,3,0,2,19,4,10,0,3,3,1,2,9,203,1,6,3,171,142,0,0
2331923,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 23",,,,3,3,1,12,5,400101,2,1,3,0,2,19,0,0,0,2,2,1,1,9,227,1,0,0,0,0,0,0
8558553,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 33",,,,6,3,5,10,5,400095,2,2,3,0,1,19,0,0,0,2,0,1,9,9,0,2,0,0,0,0,0,0
