pseudocode,total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,obc_tch,regular,contract,part_time,below_graduate,graduate,post_graduate_and_above,trained_comp,class_taught_pr,class_taught_upr,class_taught_pr_upr,class_taught_sec_only,class_taught_hsec_only,class_taught_upr_sec,class_taught_sec_hsec,class_taugt_pre_primary_only,class_taught_pr_and_pre_pri,teacher_involve_non_training_assignment,diploma_certificate,bachelor_of_ee,bed_equivalent,med_equivalent,other,none,diploma_special_edu,pursuing_rpc,diploma_ele_edu,early_childhood_tch,bed_nursery,trained_cwsn
4755429,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4761012,8,6,2,0,7,0,0,0,8,0,0,0,0,8,6,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
4771730,8,5,3,0,7,0,0,1,8,0,0,1,5,2,8,1,2,1,4,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0
4776347,9,1,8,0,9,0,0,0,5,3,1,0,2,7,3,0,0,0,4,5,0,0,0,0,0,0,0,6,0,0,2,1,0,0,0,0,0
4776939,7,0,7,0,7,0,0,0,6,1,0,1,3,3,6,0,1,0,4,1,1,0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0
4781384,20,6,14,0,17,1,0,1,10,10,0,0,4,16,9,0,0,0,0,20,0,0,0,0,19,0,0,14,0,5,1,0,0,0,0,0,1
4786228,14,2,12,0,14,0,0,0,11,0,3,0,0,14,14,0,0,0,0,14,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,2
4789615,34,9,25,0,18,3,2,6,34,0,0,0,11,23,10,0,2,9,9,0,14,0,0,0,0,4,0,28,0,0,0,0,2,0,0,0,0
4791909,5,0,5,0,5,0,0,0,5,0,0,0,3,2,2,0,1,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
4798555,9,1,8,0,7,1,1,0,9,0,0,0,0,9,2,0,0,0,0,9,0,0,0,0,0,0,0,5,1,1,2,0,0,0,0,0,0
4803345,33,0,33,0,33,0,0,0,28,5,0,6,22,5,14,4,6,0,21,0,2,0,0,0,0,10,0,23,0,0,0,0,0,0,0,0,0
4806440,16,5,11,0,16,0,0,0,15,1,0,0,8,8,16,0,0,0,16,0,0,0,0,0,0,0,0,11,1,1,3,0,0,0,0,0,0
4807308,5,3,2,0,4,1,0,0,5,0,0,0,0,5,5,0,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
4810202,8,6,2,0,7,0,0,1,8,0,0,3,4,1,1,0,2,3,3,0,0,0,0,0,8,3,0,5,0,0,0,0,0,0,0,0,0
4814414,4,4,0,0,4,0,0,0,4,0,0,0,2,2,4,0,0,1,0,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,4
4815893,7,0,7,0,7,0,0,0,7,0,0,0,2,5,7,0,1,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
4816091,15,9,6,0,4,2,2,5,15,0,0,1,12,2,3,0,2,5,7,0,1,0,0,0,0,5,0,9,0,1,0,0,0,0,0,0,0
4819797,29,7,22,0,28,1,0,0,29,0,0,0,18,11,23,0,5,7,15,0,2,0,0,0,0,9,0,18,0,2,0,0,0,0,0,0,0
4821603,132,45,87,0,129,1,0,2,125,7,0,8,46,78,67,2,24,3,24,63,1,15,0,0,1,21,0,102,2,1,1,5,0,0,0,0,60
4831364,24,15,9,0,21,1,1,1,24,0,0,3,12,9,1,4,8,0,9,2,1,0,0,0,0,2,0,20,0,1,0,0,0,0,1,0,0
4832234,35,7,28,0,33,0,0,2,35,0,0,9,11,15,3,2,15,0,13,0,5,0,0,0,0,16,0,14,1,4,0,0,0,0,0,0,0
4840123,24,17,7,0,7,2,3,7,24,0,0,0,12,12,21,9,4,0,11,0,0,0,0,0,0,10,0,13,1,0,0,0,0,0,0,0,0
4841447,18,1,17,0,18,0,0,0,17,0,1,1,6,11,18,4,0,1,7,0,4,0,2,0,0,2,0,10,2,4,0,0,0,0,0,0,0
4847799,2,2,0,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4857915,25,8,17,0,22,1,0,2,23,0,2,1,15,9,5,0,8,0,2,2,8,5,0,0,2,0,0,23,0,0,1,0,0,0,1,0,0
4868504,15,0,15,0,15,0,0,0,13,2,0,0,4,11,6,1,2,0,9,3,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0
4876621,27,9,18,0,14,3,1,5,27,0,0,1,9,17,26,0,1,7,5,4,10,0,0,0,0,2,0,18,6,1,0,0,0,0,0,0,1
4879125,44,5,39,0,41,1,0,2,43,1,0,0,18,26,38,17,0,4,12,0,11,0,0,0,2,2,1,33,2,4,0,2,0,0,0,0,2
4882656,12,3,9,0,4,2,1,4,12,0,0,0,4,8,3,0,4,1,4,0,3,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0
4883444,39,10,29,0,24,9,1,5,39,0,0,0,17,22,35,19,0,1,8,0,11,0,0,0,38,3,0,29,2,3,0,1,0,1,0,0,1
4884855,19,6,13,0,19,0,0,0,4,15,0,0,0,19,15,0,0,0,0,19,0,0,0,0,0,0,0,15,0,2,2,0,0,0,0,0,2
4887774,2,2,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
4899460,23,12,11,0,12,2,1,5,18,0,5,0,14,9,23,3,2,4,4,6,4,0,0,0,0,6,0,15,2,0,0,0,0,0,0,0,0
4903003,7,3,4,0,7,0,0,0,7,0,0,1,1,5,3,0,0,0,4,0,3,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,2
4904254,13,5,8,0,10,1,0,1,5,7,1,0,6,7,11,0,0,0,4,8,1,0,0,0,0,1,0,7,2,0,1,0,2,0,0,0,8
4909789,2,1,1,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4912669,16,16,0,0,16,0,0,0,16,0,0,2,5,9,3,0,3,0,5,1,5,2,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0
4916070,9,4,5,0,4,2,1,1,9,0,0,0,9,0,9,2,0,0,7,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0
4925171,29,2,27,0,28,0,0,1,22,7,0,2,18,9,29,0,1,7,13,0,8,0,0,0,29,2,0,23,0,1,0,0,0,2,1,0,0
4927720,16,2,14,0,16,0,0,0,16,0,0,0,5,11,10,0,0,0,5,5,5,1,0,0,6,1,0,13,1,0,1,0,0,0,0,0,0
4929085,47,7,40,0,47,0,0,0,45,1,1,0,29,18,46,26,18,3,0,0,0,0,0,0,0,0,0,16,1,18,12,0,0,0,0,0,0
4934129,3,0,3,0,3,0,0,0,3,0,0,0,1,2,3,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
4937148,13,10,3,0,2,2,2,5,13,0,0,0,11,2,2,0,2,2,2,2,5,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0
4941872,26,4,22,0,25,0,1,0,26,0,0,3,17,6,26,1,4,6,8,0,7,0,0,0,0,5,0,19,0,1,0,1,0,0,0,0,0
4971573,5,4,1,0,1,2,0,0,5,0,0,0,2,3,0,0,0,0,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
4975489,21,0,21,0,21,0,0,0,21,0,0,0,6,15,19,10,3,0,7,0,0,1,0,0,0,0,1,18,0,2,0,0,0,0,0,0,1
4975572,4,0,4,0,4,0,0,0,4,0,0,0,2,2,1,0,1,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
4982259,25,10,15,0,17,3,0,4,25,0,0,2,5,18,22,0,4,3,12,0,6,0,0,0,0,6,0,17,2,0,0,0,0,0,0,0,7
4984043,6,1,5,0,6,0,0,0,4,0,2,0,1,5,4,0,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
4985254,15,3,12,0,14,0,0,1,15,0,0,2,8,5,15,0,0,5,5,0,5,0,0,0,0,2,0,10,1,2,0,0,0,0,0,0,1
4986357,4,3,1,0,0,0,0,4,4,0,0,0,3,1,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
4988515,13,1,12,0,12,1,0,0,13,0,0,0,3,10,12,0,0,3,6,0,4,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0
4994853,46,12,34,0,46,0,0,0,46,0,0,3,32,11,46,0,0,0,45,0,1,0,0,0,0,11,0,33,0,2,0,0,0,0,0,0,0
4996170,87,12,75,0,87,0,0,0,85,2,0,12,57,18,54,40,6,11,15,0,15,0,0,0,0,1,0,39,3,14,30,0,0,0,0,0,2
4996702,5,3,2,0,4,1,0,0,4,1,0,0,4,1,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0
5008125,11,6,5,0,6,2,1,1,6,5,0,0,0,11,6,0,0,0,0,11,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0
5016508,15,1,14,0,15,0,0,0,14,1,0,0,5,10,13,2,0,2,11,0,0,0,0,0,13,1,0,9,1,2,1,0,0,1,0,0,0
5017356,54,18,36,0,33,4,1,10,45,9,0,2,1,51,34,0,0,0,0,54,0,0,0,0,0,0,0,43,5,4,2,0,0,0,0,0,8
5021124,16,0,16,0,16,0,0,0,16,0,0,4,8,4,11,0,0,4,11,0,1,0,0,0,0,4,0,9,1,2,0,0,0,0,0,0,0
5021938,13,3,10,0,9,1,0,1,9,2,2,0,5,8,13,0,1,0,0,0,12,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1
5024839,14,2,12,0,14,0,0,0,13,0,1,3,8,3,14,3,2,9,0,0,0,0,0,0,2,0,1,6,1,3,0,0,0,3,0,0,1
5027616,20,8,12,0,10,3,2,4,20,0,0,1,10,9,9,0,0,6,3,3,8,0,0,0,2,7,0,12,0,0,0,0,0,1,0,0,1
5036843,13,3,10,0,12,1,0,0,11,0,2,0,7,6,3,0,4,1,5,0,3,0,0,0,1,0,0,10,0,3,0,0,0,0,0,0,0
5040174,35,10,25,0,35,0,0,0,35,0,0,7,13,15,14,1,1,1,18,12,0,2,0,0,34,1,2,21,0,3,4,0,2,2,0,0,0
5046992,6,0,6,0,6,0,0,0,6,0,0,0,4,2,6,0,0,0,0,6,0,0,0,0,3,0,0,2,2,2,0,0,0,0,0,0,5
5047220,104,14,90,0,104,0,0,0,104,0,0,1,49,54,104,59,6,2,26,0,3,8,0,0,0,16,2,41,11,2,2,24,6,0,0,0,3
5050646,53,6,47,0,53,0,0,0,38,6,9,1,31,21,44,16,2,4,23,0,3,0,5,0,0,6,0,21,0,18,0,5,1,2,0,0,2
5051153,13,2,11,0,12,0,0,1,12,1,0,0,8,5,7,0,2,0,6,0,5,0,0,0,6,1,0,10,0,2,0,0,0,0,0,0,2
5055837,8,4,4,0,7,1,0,0,7,1,0,0,1,7,4,0,0,0,0,8,0,0,0,0,2,0,0,5,1,2,0,0,0,0,0,0,0
5068210,10,8,2,0,10,0,0,0,9,1,0,0,9,1,0,0,0,3,6,0,1,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
5076751,8,3,5,0,7,0,0,1,8,0,0,0,3,5,4,0,1,3,1,0,3,0,0,0,6,1,0,7,0,0,0,0,0,0,0,0,0
5084457,9,1,8,0,9,0,0,0,9,0,0,0,6,3,9,0,0,0,9,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0
5086384,9,8,1,0,7,0,0,2,9,0,0,6,3,0,1,0,1,1,6,0,1,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,1
5086615,10,7,3,0,10,0,0,0,10,0,0,0,7,3,1,0,2,1,2,0,5,0,0,0,7,3,0,7,0,0,0,0,0,0,0,0,0
5093495,7,2,5,0,1,3,0,3,7,0,0,2,5,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1
5101606,9,0,9,0,9,0,0,0,9,0,0,1,7,1,3,5,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
5102701,21,4,17,0,20,0,0,1,11,10,0,2,13,6,18,3,0,6,2,0,6,1,3,0,0,6,0,13,0,1,0,0,1,0,0,0,1
5117013,51,6,45,0,50,1,0,0,49,0,2,14,19,18,16,17,17,6,6,0,5,0,0,0,0,6,0,30,2,9,0,3,0,1,0,0,0
5120534,42,2,40,0,40,1,0,1,42,0,0,7,21,14,41,3,9,0,26,4,0,0,0,0,0,11,0,30,1,0,0,0,0,0,0,0,0
5122773,45,5,40,0,45,0,0,0,45,0,0,3,15,27,19,14,13,1,12,0,5,0,0,0,13,2,0,41,1,1,0,0,0,0,0,0,11
5132025,25,7,18,0,25,0,0,0,18,0,7,4,10,11,20,2,1,1,5,8,2,6,0,0,23,2,0,14,2,4,1,0,1,1,0,0,0
5133646,33,9,24,0,27,3,0,2,33,0,0,1,29,3,15,8,19,0,6,0,0,0,0,0,12,10,0,21,0,0,0,0,0,2,0,0,1
5133716,12,6,6,0,6,2,0,2,12,0,0,1,4,7,3,1,3,3,4,1,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0
5144803,208,35,173,0,206,0,0,2,208,0,0,12,100,96,207,76,79,11,0,0,0,0,40,2,0,9,1,90,11,88,8,1,0,0,0,0,2
5145835,3,1,2,0,3,0,0,0,3,0,0,0,2,1,2,0,0,0,0,0,3,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0
5149374,9,3,6,0,9,0,0,0,9,0,0,1,4,4,9,0,0,3,1,0,5,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,2
5150527,25,6,19,0,25,0,0,0,22,0,3,3,21,1,0,3,6,6,6,0,4,0,0,0,0,0,0,19,1,5,0,0,0,0,0,0,0
5154910,30,7,23,0,30,0,0,0,29,0,1,0,15,15,30,2,0,5,3,0,7,7,2,4,23,1,0,16,1,12,0,0,0,0,0,0,1
5161044,10,0,10,0,10,0,0,0,10,0,0,1,8,1,10,0,0,0,10,0,0,0,0,0,1,0,0,8,0,0,1,0,0,1,0,0,0
5165692,12,2,10,0,12,0,0,0,12,0,0,0,8,4,1,1,5,1,5,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0,0,0,0
5191026,105,10,95,0,105,0,0,0,105,0,0,6,33,66,76,23,3,29,29,4,6,10,0,1,0,4,0,90,3,5,0,3,0,0,0,0,1
5195723,10,5,5,0,3,0,1,4,10,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,9,0,0,6,4,0,0,0,0,0,0,0,0
5200086,27,9,18,0,12,4,1,5,18,9,0,0,0,27,8,0,0,0,0,27,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,1
5201331,2,1,1,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5203622,30,13,17,0,16,5,2,5,30,0,0,7,20,3,2,5,7,1,16,0,1,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,1
5214113,10,3,7,0,9,1,0,0,10,0,0,1,7,2,10,0,0,0,6,0,4,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0
5214413,36,7,29,0,31,4,0,1,28,8,0,0,10,26,33,0,1,1,1,21,10,2,0,0,36,4,0,24,3,1,4,0,0,0,0,0,2
5214652,11,2,9,0,5,5,0,1,6,5,0,1,9,1,11,2,1,3,0,0,5,0,0,0,0,1,0,8,1,1,0,0,0,0,0,0,9
5214670,14,1,13,0,12,0,0,2,14,0,0,1,10,3,10,0,5,0,9,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,3
5216338,79,14,65,0,79,0,0,0,4,64,11,8,28,43,23,19,0,17,5,0,11,18,7,2,0,4,6,28,3,18,0,18,0,2,0,0,7
5221668,18,0,18,0,18,0,0,0,18,0,0,1,8,9,17,0,5,0,4,0,9,0,0,0,1,0,0,17,0,1,0,0,0,0,0,0,0
5234727,54,9,45,0,53,1,0,0,54,0,0,2,25,27,49,2,7,6,19,14,6,0,0,0,54,11,0,41,1,1,0,0,0,0,0,0,2
5245765,51,26,25,0,41,3,0,7,51,0,0,2,27,22,12,1,3,11,26,7,1,2,0,0,0,9,0,39,0,1,0,2,0,0,0,0,1
5255745,13,4,9,0,12,0,0,1,13,0,0,0,0,13,3,0,0,0,0,13,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0
5271061,16,8,8,0,15,0,0,1,16,0,0,4,9,3,11,3,5,1,6,0,1,0,0,0,0,4,0,11,0,0,0,1,0,0,0,0,1
5280230,9,6,3,0,8,0,0,1,9,0,0,1,7,1,9,1,1,1,5,0,1,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,1
5296801,85,27,58,0,45,11,6,13,85,0,0,8,63,14,7,4,35,10,35,0,1,0,0,0,0,29,0,56,0,0,0,0,0,0,0,0,2
5297163,50,8,42,0,49,1,0,0,46,0,4,1,14,35,49,10,1,11,11,0,11,0,5,1,5,0,0,30,3,4,0,9,0,1,0,3,48
5299697,45,5,40,0,45,0,0,0,43,2,0,1,22,22,44,17,3,3,18,0,4,0,0,0,0,0,0,35,3,6,1,0,0,0,0,0,2
5301017,10,4,6,0,10,0,0,0,4,6,0,0,9,1,7,0,2,0,7,0,1,0,0,0,6,0,2,7,1,0,0,0,0,0,0,0,0
5302084,20,8,12,0,8,3,1,8,19,1,0,0,16,4,5,2,6,0,8,2,2,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,1
5313306,59,29,30,0,28,7,4,11,59,0,0,7,22,30,53,1,18,1,18,15,6,0,0,0,0,12,0,45,2,0,0,0,0,0,0,0,0
5314665,123,32,91,0,123,0,0,0,118,3,2,1,42,80,119,17,10,9,29,19,9,30,0,0,0,3,0,55,5,52,8,0,0,0,0,0,87
5315361,18,1,17,0,18,0,0,0,18,0,0,0,7,11,17,9,2,2,3,0,2,0,0,0,0,0,0,9,0,8,0,1,0,0,0,0,1
5315682,18,10,8,0,11,1,1,3,18,0,0,7,11,0,0,4,3,0,7,0,4,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0
5316243,8,0,8,0,5,2,1,0,8,0,0,0,5,3,8,7,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,2,0,0,1
5318715,9,2,7,0,9,0,0,0,9,0,0,2,5,2,1,2,0,2,4,0,1,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0
5319265,17,5,12,0,16,1,0,0,6,11,0,0,9,8,8,0,1,1,10,0,5,0,0,0,0,0,0,12,0,1,1,2,0,1,0,0,0
5325581,26,0,26,0,24,1,0,1,25,1,0,1,16,9,24,2,9,3,7,0,5,0,0,0,25,0,0,24,1,0,0,0,0,0,1,0,0
5325726,5,2,3,0,4,0,0,1,5,0,0,0,3,2,1,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
5326520,25,10,15,0,25,0,0,0,25,0,0,1,15,9,25,1,4,0,2,0,18,0,0,0,0,8,0,15,2,0,0,0,0,0,0,0,0
5329567,20,7,13,0,12,2,1,3,20,0,0,1,9,10,14,1,1,0,10,0,8,0,0,0,0,2,0,12,1,4,0,0,1,0,0,0,0
5334335,31,4,27,0,31,0,0,0,31,0,0,0,19,12,29,0,1,0,28,0,2,0,0,0,0,0,0,28,0,2,1,0,0,0,0,0,3
5336684,36,10,26,0,32,1,0,3,35,1,0,0,11,25,3,4,10,0,13,9,0,0,0,0,0,0,0,29,1,5,1,0,0,0,0,0,0
5349038,20,2,18,0,16,3,0,1,20,0,0,0,13,7,15,2,5,1,11,0,1,0,0,0,19,0,0,20,0,0,0,0,0,0,0,0,5
5371954,12,1,11,0,12,0,0,0,11,1,0,0,4,8,12,0,1,0,8,0,3,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,0
5373982,79,21,58,0,72,0,1,4,59,20,0,10,16,53,44,0,2,0,41,36,0,0,0,0,2,12,0,56,2,1,7,0,0,1,0,0,1
5393713,18,4,14,0,10,4,1,3,18,0,0,1,13,4,1,3,10,0,5,0,0,0,0,0,0,7,0,6,3,1,0,0,1,0,0,0,1
5421240,11,1,10,0,11,0,0,0,11,0,0,0,0,11,2,0,0,0,0,11,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0
5425491,16,12,4,0,16,0,0,0,16,0,0,4,8,4,3,0,0,5,4,0,7,0,0,0,16,3,0,12,0,0,0,0,0,1,0,0,2
5426269,16,4,12,0,14,2,0,0,15,1,0,0,0,16,11,0,0,0,0,16,0,0,0,0,10,0,0,9,1,6,0,0,0,0,0,0,0
5432094,114,28,86,0,114,0,0,0,111,0,3,0,46,68,109,26,33,5,30,16,1,3,0,0,0,0,2,100,0,11,1,0,0,0,0,0,17
5432843,57,0,57,0,55,1,0,1,57,0,0,0,31,26,54,26,13,0,8,0,10,0,0,0,14,0,0,50,3,4,0,0,0,0,0,0,2
5446274,11,1,10,0,9,1,0,0,6,2,3,2,6,3,9,0,1,1,7,0,2,0,0,0,0,0,0,6,0,2,0,0,1,2,0,0,0
5451065,32,1,31,0,32,0,0,0,32,0,0,0,14,18,28,1,0,6,19,0,6,0,0,0,3,10,0,18,2,2,0,0,0,0,0,0,5
5457613,8,3,5,0,7,0,0,1,7,1,0,0,7,1,8,0,2,0,2,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0
5460334,49,21,28,0,22,8,2,8,49,0,0,1,12,36,37,1,4,7,13,18,5,1,0,0,4,8,0,36,1,4,0,0,0,0,0,0,1
5460646,37,6,31,0,37,0,0,0,30,7,0,1,16,20,36,0,4,6,11,0,16,0,0,0,3,1,0,31,3,2,0,0,0,0,0,0,0
5460994,30,4,26,0,28,1,0,1,28,0,2,0,12,18,21,13,2,4,5,0,6,0,0,0,1,1,0,18,1,6,2,0,0,2,0,0,0
5480049,9,4,5,0,6,0,0,3,8,0,1,0,2,7,3,0,0,0,0,9,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1
5483392,18,12,6,0,18,0,0,0,18,0,0,7,5,6,15,0,0,0,7,11,0,0,0,0,0,9,0,8,0,1,0,0,0,0,0,0,0
5485445,3,1,2,0,2,1,0,0,3,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
5494437,42,3,39,0,42,0,0,0,42,0,0,16,18,8,42,3,11,3,19,5,0,1,0,0,0,13,0,26,0,1,0,0,0,2,0,0,0
5495771,89,23,66,0,45,11,6,27,73,16,0,3,28,58,83,35,2,0,24,8,8,12,0,0,19,8,2,51,5,11,1,1,0,10,0,0,6
5505731,31,5,26,0,27,1,0,3,31,0,0,0,17,14,31,0,0,8,1,0,22,0,0,0,0,2,0,29,0,0,0,0,0,0,0,0,3
5511556,7,3,4,0,4,2,0,1,7,0,0,1,2,4,4,0,1,1,3,0,2,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0
5515229,8,0,8,0,6,0,0,2,8,0,0,1,4,3,4,2,0,1,5,0,0,0,0,0,1,0,1,3,0,3,1,0,0,0,0,0,0
5519187,10,1,9,0,10,0,0,0,2,8,0,0,3,7,5,0,0,2,7,0,1,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0
5523516,16,8,8,0,10,0,0,6,16,0,0,3,8,5,0,3,0,3,7,0,3,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,0
5524262,45,16,29,0,18,5,3,12,45,0,0,1,26,18,8,6,16,7,15,0,1,0,0,0,0,14,0,27,1,2,0,0,1,0,0,0,0
5528676,36,1,35,0,36,0,0,0,35,1,0,4,13,19,9,11,9,1,15,0,0,0,0,0,0,6,0,29,0,1,0,0,0,0,0,0,0
5528770,5,2,3,0,5,0,0,0,5,0,0,0,4,1,4,0,2,1,0,0,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0
5531437,9,1,8,0,9,0,0,0,9,0,0,1,6,2,8,0,1,0,5,0,3,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0
5532239,5,4,1,0,2,0,0,2,5,0,0,1,3,1,5,0,1,0,3,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
5540503,4,3,1,0,4,0,0,0,4,0,0,0,2,2,1,0,1,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1
5541010,2,2,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5542882,23,9,14,0,22,1,0,0,23,0,0,0,7,16,4,0,5,2,7,2,2,5,0,0,2,2,0,11,0,6,4,0,0,0,0,0,0
5553459,10,4,6,0,5,1,1,2,10,0,0,0,5,5,10,0,3,0,4,0,2,1,0,0,0,1,0,7,1,0,0,0,0,1,0,0,1
5553781,11,2,9,0,11,0,0,0,9,2,0,0,6,5,10,0,1,10,0,0,0,0,0,0,2,1,0,9,0,1,0,0,0,0,0,0,1
5558815,8,3,5,0,3,2,1,2,8,0,0,0,3,5,8,0,0,2,1,0,5,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0
5559888,22,6,16,0,15,1,0,6,22,0,0,0,11,11,21,0,3,9,3,0,7,0,0,0,21,8,0,12,1,1,0,0,0,0,0,0,4
5565892,15,3,12,0,14,0,0,1,15,0,0,1,7,7,9,0,0,0,15,0,0,0,0,0,0,2,0,11,0,0,1,1,0,0,0,0,0
5570183,2,1,1,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5572683,27,9,18,0,23,2,0,1,18,9,0,3,8,16,12,0,3,0,15,4,2,3,0,0,11,3,0,13,2,8,0,0,0,0,1,0,2
5576747,55,0,55,0,55,0,0,0,55,0,0,0,29,26,47,2,11,7,17,15,3,0,0,0,0,0,3,43,0,0,0,0,0,9,0,0,1
5591724,9,3,6,0,5,2,0,2,9,0,0,0,7,2,3,1,1,2,3,0,2,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0
5599345,9,5,4,0,5,0,0,2,9,0,0,1,3,5,5,1,2,0,6,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0
5604468,5,0,5,0,5,0,0,0,3,2,0,0,0,5,2,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
5605009,9,4,5,0,9,0,0,0,9,0,0,0,6,3,5,0,2,1,0,0,6,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0
5621963,5,1,4,0,1,1,1,2,5,0,0,0,4,1,2,0,2,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
5628847,12,1,11,0,11,0,0,0,12,0,0,0,8,4,12,2,0,5,2,0,3,0,0,0,7,0,0,9,0,1,0,0,2,0,0,0,0
5633129,38,12,26,0,32,5,0,1,38,0,0,11,21,6,5,6,15,3,14,0,0,0,0,0,0,11,0,26,0,0,0,0,1,0,0,0,0
5639687,55,8,47,0,55,0,0,0,55,0,0,1,23,31,55,21,1,2,11,0,12,8,0,0,0,0,0,45,3,7,0,0,0,0,0,0,50
5639873,33,5,28,0,30,2,0,1,33,0,0,0,14,19,32,14,1,2,11,0,5,0,0,0,0,6,0,22,0,3,0,0,0,2,0,0,3
5657330,21,2,19,0,19,0,0,1,21,0,0,4,14,3,20,3,9,0,9,0,0,0,0,0,0,3,0,17,0,0,0,1,0,0,0,0,0
